from,to
IE-0054,LSZN
IE-0054,RU-0242
IE-0054,LT-0015
IE-0054,LOWL
IE-0054,EE-4931
IE-0054,LESB
IE-0054,EELU
IE-0054,ES-0149
IE-0054,EYPN
IE-0054,IM-0001
IE-0054,LSZO
IE-0054,ENTS
IE-0054,LT-0002
IE-0054,LSZP
IE-0054,LHSY
IE-0054,EEJI
IE-0054,ENSA
IE-0054,LHHO
IE-0054,PT-0095
IE-0054,EE-0008
IE-0054,HU-0031
IE-0054,LHBA
IE-0054,HU-0023
IE-0054,PT-0054
ENHD,EERU
ENHD,EIIH
ENHD,LEAL
ENHD,IE-0041
ENHD,EEJI
ENHD,RU-0690
ENHD,LT-9517
ENHD,RU-0183
ENHD,PT-0054
ENHD,ENTS
ENHD,EIME
ENHD,EERI
ENHD,LE83
ENHD,PT-0017
ENHD,PT-0032
ENHD,RU-0456
ENHD,UNAA
ENHD,NO-0042
ENHD,RU-0501
LEAL,UHWT
LEAL,NO-0001
LEAL,IE-0004
LEAL,ENHD
LEAL,LSPK
LEAL,PT-0076
LEAL,NO-0042
LEAL,RU-0381
LEAL,RU-0456
LEAL,EETA
LEAL,EYVI
LEAL,EIME
LEAL,PT-0017
LEAL,RU-0320
LEAL,LE83
LEAL,IE-0011
LEAL,LHBA
LEAL,HU-0031
LEAL,NO-0017
LEAL,EYSB
LEAL,LOGW
LEAL,NO-0046
LEAL,EIWT
LEAL,NO-0103
LEAL,LHDV
LEAL,ENBM
IE-0056,LSGE
IE-0056,NO-0096
IE-0056,NO-0084
IE-0056,PT-0130
IE-0056,ES-0294
IE-0056,LHKH
IE-0056,EEEI
IE-0056,IE-0065
IE-0056,EYVP
IE-0056,NO-0017
IE-0056,UNAA
IE-0056,LELH
IE-0056,ES-0251
IE-0056,LOGP
IE-0056,LOWL
IE-0056,RU-0320
IE-0056,RU-0367
IE-0056,IE-0015
IE-0056,EERU
EE-0008,PT-0070
EE-0008,EEJI
EE-0008,NO-0073
EE-0008,LOAV
EE-0008,HU-0044
EE-0008,LOKM
EE-0008,LEMP
EE-0008,LSZC
EE-0008,LHMC
EE-0008,LOGP
EE-0008,RU-0242
EE-0008,LOGW
EE-0008,UHPU
EE-0008,IE-0070
EE-0008,IM-0001
EE-0008,LOWZ
EE-0008,LSGE
EE-0008,IE-0041
EE-0008,IE-0054
EE-0008,EYKL
EE-0008,LSZD
EE-0008,EIME
EE-0008,EYKR
EE-7685,PT-0137
EE-7685,EYVI
EE-7685,LSTA
EE-7685,ES-0294
EE-7685,NO-0084
EE-7685,LHSY
EE-7685,LSZO
EE-7685,HU-0005
EE-7685,ES-0084
EE-7685,HU-0031
EE-7685,LSGS
EE-7685,EEKI
EE-7685,EYPN
EE-7685,EE-0006
EE-7685,LOLK
EE-7685,LSZN
EE-7685,LOKM
EE-7685,IE-0029
EE-7685,HU-0043
EE-7685,EETA
EE-7685,ES-0251
EE-7685,LSXV
EE-7685,UHAW
EE-7685,LOLU
EE-7685,LSZY
EE-7685,ES-0161
EE-7685,LXGB
EE-0009,LSGS
EE-0009,EERI
EE-0009,LSPO
EE-0009,IM-0003
EE-0009,UGMS
EE-0009,LOWL
EE-0009,ENBM
EE-0009,EYMO
EE-0009,NO-0001
EE-0009,NO-0073
EE-0009,LSZC
EE-0009,NO-0046
EE-0009,RU-0242
EE-0009,LT-0009
EE-0009,LHGM
EE-0009,LPPS
EE-0009,EE-0003
EE-0009,NO-0017
EE-0009,LSZN
EE-0009,LOLU
EE-0009,LOLK
RU-0501,LOWL
RU-0501,IE-0041
RU-0501,EIBR
RU-0501,NO-0092
RU-0501,ES-0045
RU-0501,LOWS
RU-0501,EYPN
RU-0501,ES-0184
RU-0501,NO-0001
RU-0501,ES-0051
RU-0501,AD-0002
RU-0501,NO-0103
RU-0501,LSMD
RU-0501,EERI
RU-0501,NO-0073
RU-0501,HU-0044
RU-0501,EEEI
RU-0501,LSGE
RU-0501,LSZH
RU-0501,LOWG
RU-0501,EYKL
RU-0501,LHBA
RU-0501,ENHD
EE-0004,ES-0294
EE-0004,HU-0044
EE-0004,LHGM
EE-0004,LSMD
EE-0004,LT-0009
EE-0004,RU-0381
EE-0004,PT-0095
EE-0004,UNAA
EE-0004,EIIH
EE-0004,LERS
EE-0004,PT-0137
EE-0004,LEMP
EE-0004,LPPS
EE-0004,NO-0084
EE-0004,RU-0212
EE-0004,LECT
EE-0004,LT-9517
EE-0004,EGNS
EE-0004,PT-0076
EE-0004,EE-0010
EE-0004,HU-0015
EE-0004,EE-0003
EE-0004,IE-0068
EE-0003,NO-0084
EE-0003,UNAA
EE-0003,PT-0136
EE-0003,IM-0004
EE-0003,HU-0046
EE-0003,LSZC
EE-0003,IE-0053
EE-0003,EE-0009
EE-0003,EERU
EE-0003,LOGW
EE-0003,HU-0043
EE-0003,ENEV
EE-0003,EE-0004
EE-0006,LSZY
EE-0006,LSZC
EE-0006,PT-0032
EE-0006,LOLW
EE-0006,PT-0113
EE-0006,EIBB
EE-0006,NO-0092
EE-0006,RU-0381
EE-0006,LEMP
EE-0006,NO-0073
EE-0006,LOWI
EE-0006,LOWS
EE-0006,LSPO
EE-0006,EIBR
EE-0006,LXGB
EE-0006,LHGM
EE-0006,EE-7685
EE-0006,EEJI
EE-0006,UHQO
EE-0006,EEEI
EE-0006,LOIA
EE-0006,LOWW
EE-0006,EIIH
EE-0006,NO-0001
PT-0032,EE-4931
PT-0032,PT-0113
PT-0032,EYPN
PT-0032,NO-0084
PT-0032,EE-0006
PT-0032,HU-0023
PT-0032,EETA
PT-0032,HU-0043
PT-0032,LT-9517
PT-0032,PT-0076
PT-0032,ES-0097
PT-0032,EEKI
PT-0032,LHDV
PT-0032,ES-0184
PT-0032,HU-0005
PT-0032,LEMP
PT-0032,ENHD
PT-0032,RU-0690
PT-0032,LPBJ
PT-0032,IM-0003
PT-0032,EYPI
ENHV,LT-0031
ENHV,LOGW
ENHV,RU-0212
ENHV,EERU
ENHV,NO-0084
ENHV,RU-0242
ENHV,LSGE
ENHV,LSZO
ENHV,LT-0026
ENHV,LSZH
ENHV,IE-0041
ENHV,LHOY
ENHV,LOLK
ENHV,LSGG
ENHV,LPHR
LERS,LXGB
LERS,RU-0076
LERS,EEVI
LERS,IE-0004
LERS,EETA
LERS,ES-0097
LERS,RU-0212
LERS,EE-0004
LERS,LESB
LERS,LSZT
LERS,EERE
LERS,ENEV
LERS,LPSC
LERS,ES-0269
LERS,EICD
LERS,PT-0095
LERS,UHPU
LERS,NO-0061
LERS,LT-0031
LERS,RU-2824
LERS,IM-0001
LERS,ES-0045
IE-0053,LOAV
IE-0053,LEMP
IE-0053,LOIJ
IE-0053,EYVI
IE-0053,UHAW
IE-0053,IE-0065
IE-0053,PT-0130
IE-0053,NO-0008
IE-0053,LT-0002
IE-0053,RU-0367
IE-0053,ENFG
IE-0053,EERE
IE-0053,IM-0006
IE-0053,EE-0003
IE-0053,HU-0015
IE-0053,EERI
IE-0053,PT-0100
IE-0053,ES-0161
IE-0053,LXGB
HU-0028,UHPU
HU-0028,LT-0026
HU-0028,EIIH
HU-0028,EYVI
HU-0028,ES-0051
HU-0028,LSZT
HU-0028,LHBA
HU-0028,EICD
HU-0028,EEVI
HU-0028,LOWI
HU-0028,NO-0001
HU-0028,IM-0003
HU-0028,LSXV
HU-0028,EELU
HU-0028,LHSY
HU-0028,EYPN
HU-0028,AD-0002
HU-0028,EYSB
HU-0028,HU-0044
HU-0028,PT-0017
HU-0028,PT-0136
HU-0028,LHMC
HU-0028,LT-0009
HU-0023,PT-0017
HU-0023,LOWZ
HU-0023,HU-0015
HU-0023,IM-0003
HU-0023,PT-0032
HU-0023,LOLW
HU-0023,LSGE
HU-0023,ES-0099
HU-0023,NO-0096
HU-0023,LPBJ
HU-0023,LPHR
HU-0023,IE-0015
HU-0023,LHVE
HU-0023,EEJI
HU-0023,NO-0073
HU-0023,HU-0047
HU-0023,LOWW
HU-0023,ENEV
HU-0023,PT-0070
HU-0023,UNAA
HU-0023,EELU
HU-0023,LHDV
HU-0023,EIME
HU-0023,IE-0054
HU-0023,LOWG
RU-0183,EYKR
RU-0183,ENTC
RU-0183,EE-4931
RU-0183,LOGW
RU-0183,PT-0070
RU-0183,ES-0084
RU-0183,RU-0456
RU-0183,PT-0112
RU-0183,RU-0212
RU-0183,PT-0130
RU-0183,PT-0095
RU-0183,ENHD
RU-0183,UHPU
RU-0183,PT-0054
RU-0183,EEVI
RU-0183,LSZG
RU-0183,LT-0026
RU-0183,RU-0367
RU-0183,EERI
RU-0183,LELH
RU-0183,PT-0017
HU-0043,EGJJ
HU-0043,IE-0065
HU-0043,LE83
HU-0043,LOLW
HU-0043,LOAN
HU-0043,PT-0032
HU-0043,PT-0017
HU-0043,LESB
HU-0043,IM-0004
HU-0043,LT-0026
HU-0043,EYVP
HU-0043,UHPU
HU-0043,LHBA
HU-0043,RU-0690
HU-0043,LHSN
HU-0043,EEVI
HU-0043,PT-0070
HU-0043,IE-0018
HU-0043,ES-0269
HU-0043,EE-7685
HU-0043,LHOY
HU-0043,LSZY
HU-0043,LOLK
HU-0043,LSZH
HU-0043,EE-0003
HU-0043,LECT
EEEI,EEJI
EEEI,IM-0001
EEEI,RU-2824
EEEI,EEVI
EEEI,ULMA
EEEI,IE-0056
EEEI,EETA
EEEI,EE-0006
EEEI,LSPK
EEEI,PT-0130
EEEI,RU-0501
EEEI,RU-0475
EEEI,ES-0097
LT-0002,EEAA
LT-0002,LELH
LT-0002,EERI
LT-0002,EEVU
LT-0002,PT-0070
LT-0002,RU-0475
LT-0002,IE-0054
LT-0002,IM-0004
LT-0002,LHOY
LT-0002,IE-0053
LT-0002,LOWI
LT-0002,EYKR
LT-0002,PT-0112
LT-0002,IE-0004
LT-0002,EE-4931
LT-0002,EEKI
LT-0009,EELU
LT-0009,NO-0103
LT-0009,LSPF
LT-0009,ES-0149
LT-0009,LSZY
LT-0009,EE-0004
LT-0009,LSME
LT-0009,HU-0005
LT-0009,LHBA
LT-0009,RU-4244
LT-0009,RU-0076
LT-0009,EE-0009
LT-0009,RU-0242
LT-0009,UHAW
LT-0009,LSZH
LT-0009,EYSB
LT-0009,EIWT
LT-0009,HU-0028
EE-0010,ES-0014
EE-0010,NO-0017
EE-0010,PT-0139
EE-0010,LOWI
EE-0010,IE-0030
EE-0010,DE-0354
EE-0010,EE-4931
EE-0010,EYPI
EE-0010,HU-0044
EE-0010,EERI
EE-0010,ES-0051
EE-0010,X-VIE
EE-0010,LSME
EE-0010,LT-0027
EE-0010,EE-0004
EE-0010,LPPS
EE-0010,RU-0456
RU-0076,LERS
RU-0076,EYKR
RU-0076,IE-0011
RU-0076,LOKW
RU-0076,RU-2824
RU-0076,PT-0139
RU-0076,HU-0046
RU-0076,LT-0009
RU-0076,HU-0015
RU-0076,ES-0269
RU-0076,HU-0005
RU-0076,LT-0027
RU-0076,HU-0044
RU-0076,EYSB
RU-0076,LELH
RU-0076,LSPK
RU-0076,EEVU
RU-0076,NO-0008
EEVI,NO-0073
EEVI,UHPU
EEVI,PT-0137
EEVI,LSZO
EEVI,LERS
EEVI,UHQO
EEVI,LHZA
EEVI,LOLW
EEVI,EEEI
EEVI,PT-0116
EEVI,LOKM
EEVI,HU-0028
EEVI,PT-0139
EEVI,LHSY
EEVI,LHBA
EEVI,LECT
EEVI,LOWI
EEVI,HU-0043
EEVI,LSGS
EEVI,EGJJ
EEVI,RU-0183
EEVI,ES-0045
EEVI,LSZD
EEVI,LSZH
EEVI,LSGG
EEVI,LSZT
EEVI,LSGE
EEVI,IE-0015
EEVI,LHGM
EEVI,LSXV
EYMO,EIBR
EYMO,ENFG
EYMO,LOKW
EYMO,PT-0111
EYMO,RU-0475
EYMO,IE-0065
EYMO,LPBJ
EYMO,EYSB
EYMO,EE-0009
EYMO,PT-0137
EYMO,LOLU
EYMO,EYKR
EYMO,PT-0100
EYMO,LSZN
EYMO,LHZA
EYMO,LSPM
EYMO,LHVE
EYMO,PT-0112
EYMO,PT-0130
EYMO,ENEV
EYMO,EGNS
EYMO,UHPU
EYMO,LSPO
IE-0041,RU-0501
IE-0041,IE-0054
IE-0041,ENHD
IE-0041,UHPU
IE-0041,LHZA
IE-0041,LPSC
IE-0041,ES-0051
IE-0041,EYPN
IE-0041,UHWT
IE-0041,ENHV
IE-0041,EEHA
IE-0041,PT-0100
IE-0041,EE-0008
IE-0041,LPPS
IE-0041,NO-0092
IE-0041,LSGE
IE-0041,EEJI
IE-0041,UHAW
IE-0041,AT-0024
LSME,X-VIE
LSME,LOLU
LSME,PT-0070
LSME,RU-0367
LSME,ES-0097
LSME,LT-0009
LSME,ENFG
LSME,ENBM
LSME,LOWI
LSME,LPSC
LSME,EEVU
LSME,LSGG
LSME,EYVI
LSME,LOIA
LSME,LELH
LSME,EE-0010
LSME,RU-0690
LSME,LOLW
LSME,LOWS
LSMD,NO-0008
LSMD,ES-0161
LSMD,EE-0004
LSMD,LOLW
LSMD,LSZG
LSMD,LE83
LSMD,IE-0030
LSMD,LHMC
LSMD,NO-0001
LSMD,LOLU
LSMD,LSZH
LSMD,RU-0501
LSMD,AT-0024
LSMD,LSPF
LSMD,EEVU
LSMD,PT-0067
LSMD,LPPS
LSMD,ENTS
LSMD,RU-0475
LSMD,LECT
EEVU,UNAA
EEVU,ES-0294
EEVU,LOKM
EEVU,PT-0111
EEVU,PT-0116
EEVU,IE-0018
EEVU,LT-0002
EEVU,EEHA
EEVU,LEMP
EEVU,LSME
EEVU,LHDV
EEVU,LSMD
EEVU,ENFG
EEVU,NO-0046
EEVU,RU-0367
EEVU,HU-0031
EEVU,HU-0046
EEVU,RU-0320
EEVU,LT-0026
EEVU,RU-0076
EEVU,PT-0054
EEVU,EIWT
LOWW,UGMS
LOWW,ES-0269
LOWW,LOWG
LOWW,UNAA
LOWW,LOLU
LOWW,EYKL
LOWW,ENFG
LOWW,EERU
LOWW,LHDV
LOWW,EGNS
LOWW,EICD
LOWW,LHVE
LOWW,IE-0015
LOWW,EYPN
LOWW,LOKW
LOWW,EIBB
LOWW,HU-0023
LOWW,EE-0006
LOWW,LSZP
LOWW,LT-0026
LOWW,LOAV
LOWW,PT-0136
LOWW,EYVP
LHZA,PT-0100
LHZA,LECT
LHZA,LT-0015
LHZA,IE-0011
LHZA,ES-0184
LHZA,UNAA
LHZA,LSZC
LHZA,LSXV
LHZA,ES-0099
LHZA,EEVI
LHZA,ES-0129
LHZA,AD-0002
LHZA,EEHA
LHZA,LSPO
LHZA,PT-0130
LHZA,EYPI
LHZA,IE-0041
LHZA,LT-0026
LHZA,LOKM
LHZA,ES-0084
LHZA,ULMA
LHZA,ES-0014
LHZA,ENTS
LHZA,IM-0003
LHZA,ENEV
LHZA,EYMO
LHZA,NO-0073
LHZA,EIWT
LHZA,AT-0024
LHZA,LOGP
LHZA,LSGE
LOWZ,HU-0023
LOWZ,RU-0367
LOWZ,IE-0068
LOWZ,PT-0017
LOWZ,ENKJ
LOWZ,EERI
LOWZ,ENTS
LOWZ,PT-0137
LOWZ,LSPK
LOWZ,LHDV
LOWZ,EIWT
LOWZ,EEAA
LOWZ,LOAN
LOWZ,LT-0031
LOWZ,IE-0070
LOWZ,RU-0320
LOWZ,LOAV
LOWZ,EE-0008
LOWZ,ES-0184
LOWZ,LSTA
LOWZ,ENSA
ES-0129,ES-0269
ES-0129,EYPI
ES-0129,LHVE
ES-0129,LHZA
ES-0129,LSXV
ES-0129,LOWL
ES-0129,LT-0014
ES-0129,ES-0084
ES-0129,UNAA
ES-0129,RU-0475
ES-0129,PT-0137
ES-0129,IE-0011
ES-0129,LELH
ES-0129,EEAA
ES-0129,IE-0004
ES-0129,ES-0184
ES-0129,EGJJ
ES-0129,LHHO
LECT,LHZA
LECT,LPPS
LECT,EIBR
LECT,EYTL
LECT,NO-0046
LECT,EEVI
LECT,PT-0137
LECT,LT-0014
LECT,RU-0212
LECT,LOIJ
LECT,EE-0004
LECT,LSXV
LECT,NO-0103
LECT,ENSA
LECT,EYPI
LECT,HU-0043
LECT,LSMD
LECT,PT-0076
PT-0139,HU-0044
PT-0139,PT-0116
PT-0139,EE-0010
PT-0139,LSZY
PT-0139,RU-0076
PT-0139,PT-0076
PT-0139,LOKM
PT-0139,RU-0212
PT-0139,RU-0475
PT-0139,LHMC
PT-0139,EEVI
PT-0139,EEJI
PT-0139,LOKW
PT-0139,EELU
PT-0139,LE83
PT-0139,EYTL
PT-0139,EGJJ
PT-0139,ES-0294
PT-0139,LHBA
PT-0139,IE-0015
PT-0139,NO-0017
PT-0139,EYPN
PT-0139,LOLK
PT-0139,PT-0100
EYPI,ES-0129
EYPI,IE-0029
EYPI,ES-0097
EYPI,LSZY
EYPI,LSZN
EYPI,LPBJ
EYPI,LT-9517
EYPI,EE-0010
EYPI,LHZA
EYPI,UNAA
EYPI,ES-0251
EYPI,IE-0018
EYPI,LHKH
EYPI,PT-0100
EYPI,LSGG
EYPI,EYVI
EYPI,AT-0024
EYPI,ENFG
EYPI,PT-0137
EYPI,ES-0051
EYPI,ES-0184
EYPI,LECT
EYPI,ES-0294
EYPI,PT-0032
LOGP,LOLK
LOGP,LT-0027
LOGP,ES-0149
LOGP,NO-0103
LOGP,PT-0054
LOGP,PT-0116
LOGP,EERE
LOGP,EE-0008
LOGP,IE-0018
LOGP,LSGE
LOGP,IM-0004
LOGP,LESB
LOGP,NO-0096
LOGP,ENTC
LOGP,UHWT
LOGP,NO-0084
LOGP,IE-0056
LOGP,LHZA
LOGP,ES-0051
LOGP,LPHR
LOGP,UHAW
LOGW,ENHV
LOGW,LT-0019
LOGW,RU-0183
LOGW,LOIJ
LOGW,LPPS
LOGW,PT-0017
LOGW,NO-0096
LOGW,LOKW
LOGW,LOLW
LOGW,ES-0045
LOGW,EE-0008
LOGW,IE-0065
LOGW,NO-0084
LOGW,ENTS
LOGW,LEAL
LOGW,LSPM
LOGW,LXGB
LOGW,IE-0029
LOGW,LHDV
LOGW,IE-0068
LOGW,EE-0003
LOGW,EERU
LOGW,LSZN
RU-0320,IE-0068
RU-0320,RU-0212
RU-0320,ENKJ
RU-0320,LT-0027
RU-0320,EICD
RU-0320,NO-0073
RU-0320,LHOY
RU-0320,RU-2824
RU-0320,EYPN
RU-0320,EIME
RU-0320,LOWI
RU-0320,LEAL
RU-0320,EERI
RU-0320,IE-0029
RU-0320,LOWZ
RU-0320,LPPS
RU-0320,LOLU
RU-0320,IM-0003
RU-0320,PT-0100
RU-0320,EEVU
RU-0320,LT-9517
RU-0320,IE-0056
RU-0320,LSZT
EYPN,RU-0381
EYPN,ES-0099
EYPN,IE-0029
EYPN,PT-0032
EYPN,UGMS
EYPN,PT-0054
EYPN,LT-0027
EYPN,NO-0084
EYPN,PT-0136
EYPN,LE83
EYPN,LHHO
EYPN,UHQO
EYPN,RU-4244
EYPN,LSZY
EYPN,LOLW
EYPN,LHKH
EYPN,EYTL
EYPN,RU-0501
EYPN,LHSY
EYPN,IE-0054
EYPN,RU-0320
EYPN,ENTC
EYPN,EE-7685
EYPN,HU-0028
EYPN,AD-0002
EYPN,IE-0011
EYPN,LT-0015
EYPN,IE-0041
EYPN,EEKI
EYPN,LOWW
EYPN,ENTS
EYPN,EIME
EYPN,ENKJ
EYPN,EYVP
EYPN,EEHA
EYPN,PT-0139
EYPN,EIWT
PT-0137,EE-7685
PT-0137,EEVI
PT-0137,LEMP
PT-0137,LSGE
PT-0137,UNAA
PT-0137,EERU
PT-0137,LOWZ
PT-0137,LSZN
PT-0137,LECT
PT-0137,EYMO
PT-0137,LT-0015
PT-0137,EE-0004
PT-0137,LOIJ
PT-0137,LESB
PT-0137,LSZC
PT-0137,ES-0129
PT-0137,EYSB
PT-0137,EYPI
PT-0137,EYKR
PT-0137,NO-0061
PT-0137,EIDL
PT-0137,LHSN
PT-0017,PT-0112
PT-0017,HU-0023
PT-0017,LOGW
PT-0017,LOWZ
PT-0017,HU-0043
PT-0017,RU-0690
PT-0017,HU-0031
PT-0017,ES-0269
PT-0017,LEAL
PT-0017,ENHD
PT-0017,HU-0028
PT-0017,LHHO
PT-0017,LHMC
PT-0017,PT-0054
PT-0017,RU-0183
RU-4244,AT-0024
RU-4244,IM-0006
RU-4244,ENSA
RU-4244,EYPN
RU-4244,EYVI
RU-4244,RU-0456
RU-4244,PT-0130
RU-4244,LT-0009
RU-4244,ES-0099
RU-4244,LSZP
RU-4244,NO-0046
RU-4244,LOWS
RU-4244,EEKI
RU-4244,RU-0475
RU-4244,DE-0354
RU-4244,EICD
PT-0136,EYSB
PT-0136,RU-0690
PT-0136,EE-0003
PT-0136,RU-0242
PT-0136,EYPN
PT-0136,AT-0024
PT-0136,LT-0025
PT-0136,LT-0014
PT-0136,EYVP
PT-0136,LT-9517
PT-0136,PT-0095
PT-0136,NO-0103
PT-0136,LSPO
PT-0136,IE-0011
PT-0136,LHGM
PT-0136,NO-0046
PT-0136,LOWW
PT-0136,HU-0028
IE-0030,LHKH
IE-0030,LSPK
IE-0030,PT-0112
IE-0030,NO-0073
IE-0030,ES-0084
IE-0030,LSMD
IE-0030,EE-0010
IE-0030,LT-0015
IE-0030,IM-0003
IE-0030,HU-0047
IE-0030,RU-2824
IE-0030,LSZT
IE-0030,LSZP
IE-0030,PT-0076
ES-0251,RU-0690
ES-0251,EYVP
ES-0251,LHDV
ES-0251,LSZN
ES-0251,IM-0003
ES-0251,LPSC
ES-0251,LPBJ
ES-0251,EIIH
ES-0251,LPPS
ES-0251,EYPI
ES-0251,EEAA
ES-0251,ES-0084
ES-0251,LOWG
ES-0251,LOKW
ES-0251,EE-7685
ES-0251,IE-0056
ES-0251,HU-0046
ES-0251,EIWT
ES-0251,LPHR
ES-0251,LSZD
PT-0130,LT-0027
PT-0130,LOWI
PT-0130,IE-0056
PT-0130,LXGB
PT-0130,LHSN
PT-0130,IE-0053
PT-0130,LHZA
PT-0130,LOKM
PT-0130,RU-0183
PT-0130,RU-4244
PT-0130,ENKJ
PT-0130,LT-9517
PT-0130,UHAW
PT-0130,EEEI
PT-0130,HU-0031
PT-0130,EYMO
PT-0130,ES-0045
LSPF,RU-2824
LSPF,LHOY
LSPF,LT-0009
LSPF,LXGB
LSPF,LE83
LSPF,LSZC
LSPF,LOLW
LSPF,LEMP
LSPF,EGJJ
LSPF,X-VIE
LSPF,LSMD
LSPF,IE-0018
LSPF,HU-0015
LSPF,LSPO
LSPF,ENTC
LSPF,EICD
LSPF,LSTA
UGMS,ENFG
UGMS,LOWW
UGMS,EYPN
UGMS,EE-0009
UGMS,ENTS
UGMS,EYKR
UGMS,LHHO
UGMS,IM-0001
UGMS,EYVP
UGMS,LT-0014
UGMS,LOWI
UGMS,LSZO
UGMS,LSZC
UGMS,PT-0067
UGMS,LSXV
UGMS,RU-0475
UGMS,LSPO
LHHO,PT-0111
LHHO,EGJJ
LHHO,ES-0084
LHHO,IE-0004
LHHO,EGNS
LHHO,LSZN
LHHO,PT-0054
LHHO,EYPN
LHHO,UGMS
LHHO,DE-0354
LHHO,LOLU
LHHO,LSZP
LHHO,EELU
LHHO,IE-0054
LHHO,PT-0017
LHHO,LPPS
LHHO,IE-0029
LHHO,LHGM
LHHO,ENFG
LHHO,ES-0129
ES-0014,IE-0029
ES-0014,EE-0010
ES-0014,HU-0047
ES-0014,LSZN
ES-0014,PT-0112
ES-0014,UHQO
ES-0014,LHZA
ES-0014,ES-0099
ES-0014,PT-0076
ES-0014,LSZT
ES-0014,EICD
ES-0014,LHDV
ES-0014,EIIH
ES-0014,LOWI
LESB,LSZN
LESB,IE-0015
LESB,ENTS
LESB,IE-0070
LESB,ENEV
LESB,ES-0161
LESB,LSZY
LESB,HU-0043
LESB,LOIJ
LESB,IE-0054
LESB,LERS
LESB,ENTC
LESB,EEAA
LESB,RU-0728
LESB,LOGP
LESB,HU-0005
LESB,ENFG
LESB,RU-0242
LESB,PT-0137
LESB,PT-0054
LESB,HU-0031
IE-0029,EYPI
IE-0029,ES-0014
IE-0029,LHSN
IE-0029,EYPN
IE-0029,LOIA
IE-0029,LE83
IE-0029,RU-0320
IE-0029,PT-0054
IE-0029,EE-7685
IE-0029,RU-2824
IE-0029,IE-0068
IE-0029,RU-0381
IE-0029,LPBJ
IE-0029,ES-0149
IE-0029,EEJI
IE-0029,LHHO
IE-0029,LOGW
IE-0029,NO-0046
IE-0029,HU-0044
IE-0029,EGNS
IE-0029,LOWL
LPHR,EEHA
LPHR,LSZH
LPHR,EICD
LPHR,IM-0003
LPHR,LOWS
LPHR,LSGE
LPHR,UNAA
LPHR,HU-0023
LPHR,LSTA
LPHR,PT-0111
LPHR,ES-0251
LPHR,ES-0149
LPHR,ENHV
LPHR,LSZC
LPHR,LOGP
LOWG,ENTC
LOWG,UHAW
LOWG,LOWW
LOWG,ULMA
LOWG,RU-0367
LOWG,UHQO
LOWG,EEHA
LOWG,IM-0006
LOWG,LPPS
LOWG,LSXV
LOWG,LSZH
LOWG,LOAV
LOWG,PT-0054
LOWG,ES-0251
LOWG,LHDV
LOWG,LEMP
LOWG,RU-0242
LOWG,LOLW
LOWG,IE-0011
LOWG,EE-4931
LOWG,ENTS
LOWG,RU-0501
LOWG,HU-0023
RU-0456,LOLU
RU-0456,ES-0051
RU-0456,RU-0183
RU-0456,LOIA
RU-0456,ENSA
RU-0456,LOLK
RU-0456,RU-4244
RU-0456,LEAL
RU-0456,EEKI
RU-0456,IE-0018
RU-0456,PT-0076
RU-0456,PT-0067
RU-0456,RU-0367
RU-0456,ENHD
RU-0456,EYVI
RU-0456,LOWS
RU-0456,EE-0010
RU-0456,X-VIE
LOWI,PT-0130
LOWI,LSZP
LOWI,EE-0010
LOWI,HU-0047
LOWI,EE-0006
LOWI,UHAW
LOWI,PT-0113
LOWI,HU-0028
LOWI,LSME
LOWI,AD-0002
LOWI,EEVI
LOWI,RU-0320
LOWI,EYKR
LOWI,LT-0018
LOWI,IE-0018
LOWI,IE-0068
LOWI,LSZT
LOWI,UGMS
LOWI,LOIA
LOWI,IE-0015
LOWI,LT-0002
LOWI,LSPM
LOWI,LOLK
LOWI,EGNS
LOWI,UHPU
LOWI,ES-0014
LOWI,LELH
LOWI,LSGE
RU-0212,RU-0320
RU-0212,LSZY
RU-0212,ENHV
RU-0212,ES-0045
RU-0212,PT-0095
RU-0212,ES-0269
RU-0212,PT-0100
RU-0212,RU-0183
RU-0212,LEMP
RU-0212,PT-0139
RU-0212,ENSA
RU-0212,LERS
RU-0212,LOKM
RU-0212,AD-0002
RU-0212,LECT
RU-0212,EE-0004
RU-0212,ES-0051
RU-0212,LHVE
RU-0212,AT-0024
RU-0212,LHMC
EEHA,IE-0070
EEHA,LPHR
EEHA,LSXV
EEHA,ES-0184
EEHA,LHDV
EEHA,AT-0024
EEHA,NO-0092
EEHA,IM-0006
EEHA,LHZA
EEHA,EIDL
EEHA,EEVU
EEHA,LOWG
EEHA,LHGM
EEHA,EIBB
EEHA,UNAA
EEHA,PT-0100
EEHA,LSZT
EEHA,EGNS
EEHA,NO-0001
EEHA,ENEV
EEHA,IE-0041
EEHA,RU-0367
EEHA,EIIH
EEHA,EYPN
EEHA,EGJJ
LOWL,EIBB
LOWL,RU-0501
LOWL,LPBJ
LOWL,EYKL
LOWL,NO-0084
LOWL,IE-0054
LOWL,LSZG
LOWL,LSZN
LOWL,EE-0009
LOWL,EYVP
LOWL,EERE
LOWL,ENTS
LOWL,LT-0014
LOWL,EGNS
LOWL,ES-0129
LOWL,AD-0002
LOWL,NO-0092
LOWL,EE-4931
LOWL,ES-0184
LOWL,IE-0056
LOWL,LPPS
LOWL,ENEV
LOWL,IE-0029
LOWS,LSZD
LOWS,NO-0073
LOWS,RU-2824
LOWS,LPHR
LOWS,LHOY
LOWS,ES-0051
LOWS,PT-0067
