from,to
CY-0050,ZGLD
VNBW,ORSU
VNBW,RCXY
VNBW,AZ-0003
VNBW,TL-0002
VNBW,MV-0004
VNBW,AXF
VNBW,UDYZ
VNBW,CN-0186
VNBW,CN-0331
VNBW,SY-0028
VNBW,VRAH
VNBW,LB-0007
VNBW,IQ-0009
VNBW,ZUBJ
VNBW,VNVT
VNBW,VYMW
VNBW,RCMT
VNBW,LCPH
VNBW,WPAT
VNBW,UDLS
VNBW,VLSN
VNBW,RCKU
VNBW,VNRB
VNBW,VY02
VNBW,TW-0007
VNBW,VYMK
VNBW,OLKA
VNBW,VYMS
VNBW,VYLN
VNSI,UDYZ
VNSI,OLKA
VNSI,MV-0003
VNSI,LLMG
VNSI,VLHS
VNSI,UBBA
VNSI,TW-0055
VNSI,VDKH
VNSI,VNLD
VNSI,CY-0007
VNSI,AZ-0015
VNSI,MV-0010
VNSI,VLSN
VNSI,WPDB
VNSI,IQ-0016
VNSI,IQ-0007
VNSI,LB-0007
VNSI,VYLN
VNSI,CY-0005
VNSI,VDSR
VNSI,CN-0019
VNSI,ZSJD
VNSI,UB12
VNSI,VDRK
VNSI,ORBD
VNSI,IQ-0009
VNSI,NP-0015
VNSI,VNDP
VNSI,VLSK
VNSI,VDPP
VNSI,AZ-0013
VNSI,WPVQ
UD21,MV-0008
UD21,VNMG
UD21,VDMK
UD21,LB-0006
UD21,ZHHH
UD21,AZ-0018
UD21,LLBO
UD21,VLPV
UD21,MV-0003
UD21,AM-0001
UD21,CY-0001
UD21,CY-0006
UD21,LL1B
UD21,ZUUU
UD21,WPMN
UD21,IQ-0032
UD21,VRQM
UD21,IL-0003
UD21,LA-0003
CN-0059,OLRA
CN-0059,VLXL
CN-0059,WPEC
CN-0059,VDKH
CN-0059,IQ-0029
CN-0059,IL-0004
CN-0059,VDMK
CN-0059,VNSK
CN-0059,LLMG
CN-0059,ZGLD
CN-0059,UBBA
CN-0059,VYEL
CN-0059,LLBO
CN-0059,LCPH
CN-0059,LB-0004
CN-0059,CY-0005
CN-0059,CN-0110
CN-0059,CY-0007
CN-0059,VYMS
CN-0059,VNPK
CN-0059,VNLT
CN-0059,VYMD
CN-0059,AM-0003
CN-0059,VRMH
CN-0059,CY-0006
CN-0059,UDYE
CN-0059,VYMH
CN-0059,VDSY
CN-0059,CY-0041
CN-0059,CY-0002
CN-0059,AZ-0013
VNBP,CY-0006
VNBP,VDMK
VNBP,MV-0008
VNBP,IQ-0010
VNBP,VRMU
VNBP,VRMV
VNBP,OLRA
VNBP,AM-0002
VNBP,CY-0050
VNBP,VNRB
VNBP,RCKU
VNBP,VLAP
VNBP,LLBG
VNBP,VYPT
VNBP,VLVT
VNBP,KH-0002
VNBP,LLYO
VNBP,WPDB
VNBP,UBBG
VNBP,TW-0058
VNBP,AXF
ZUUU,VYPY
ZUUU,OMY
ZUUU,IQ-0009
ZUUU,CN-0283
ZUUU,LA-0004
ZUUU,LA-0006
ZUUU,CY-0041
ZUUU,VLTK
ZUUU,ORMM
ZUUU,ORQW
ZUUU,LCLK
ZUUU,VYBG
ZUUU,RCXY
ZUUU,UB14
ZUUU,LLNV
ZUUU,TW-0063
ZUUU,ZHHH
ZUUU,UD21
ZUUU,AZ-0012
ZUUU,ORSU
ZUUU,LLMR
ZUUU,IQ-0005
ZUUU,TW-0001
ZUUU,VDKK
ZUUU,VRMG
VLOS,LLNV
VLOS,WPOC
VLOS,AXF
VLOS,VDSA
VLOS,VYHN
VLOS,WPMN
VLOS,TW-0001
VLOS,AZ-0012
VLOS,VYSA
VLOS,TW-0007
VLOS,LLMG
VLOS,TW-0062
VLOS,VDSV
VLOS,WPEC
VLOS,LLBO
VLOS,RCLG
VLOS,LLMR
KMT,UDSG
KMT,VLAP
KMT,VDSA
KMT,CY-NIC
KMT,WPAT
KMT,VRMH
KMT,LLHA
KMT,WPVQ
KMT,VNMG
KMT,VRMG
KMT,AZ-0001
KMT,TW-0039
KMT,VNPK
KMT,RCKU
KMT,VYTN
KMT,TL-0001
KMT,VRDA
KMT,VRQM
KMT,VRMV
KMT,TW-0063
KMT,FJDG
MV-0001,TW-0004
MV-0001,VYSA
MV-0001,WPDB
MV-0001,TW-0062
MV-0001,WPEC
MV-0001,WPAT
MV-0001,CN-0283
MV-0001,UBBA
MV-0001,UDSG
MV-0001,VYTN
MV-0001,KH-0003
MV-0001,CY-0006
MV-0001,VYMS
MV-0001,VLTK
MV-0001,AZ-0015
MV-0001,TW-0053
MV-0001,CY-0070
MV-0001,IQ-0035
MV-0001,UBBG
MV-0001,VLXL
MV-0001,AM-0008
MV-0001,IQ-0009
MV-0001,VDSR
MV-0001,VYAS
MV-0001,IL-0011
MV-0001,CN-0284
MV-0001,AM-0009
MV-0001,LA-0006
VNCG,RCKU
VNCG,ORTI
VNCG,CN-0040
VNCG,CY-0003
VNCG,VYMS
VNCG,IQ-0016
VNCG,VNMA
VNCG,CY-0044
VNCG,VYTY
VNCG,VDPP
VNCG,UB14
VNCG,LCPH
VNCG,AM-0007
VNCG,ID-KCI
VNCG,AM-0006
VNCG,AZ-0012
VNCG,VLSK
VNCG,VLLN
VNCG,CY-0005
VNCG,CN-0331
VNCG,MV-0010
VNCG,WPAT
VNCG,TW-0062
VNCG,AM-0009
VNCG,YYA
VNCG,VYLN
MV-0003,VREI
MV-0003,ORAA
MV-0003,UDYE
MV-0003,VNSI
MV-0003,ORDD
MV-0003,CY-0044
MV-0003,OLKA
MV-0003,LLEK
MV-0003,RCNN
MV-0003,CY-0041
MV-0003,TW-0063
MV-0003,LLBG
MV-0003,CY-0070
MV-0003,MV-0011
MV-0003,LB-0005
MV-0003,UD21
MV-0003,UB14
MV-0003,VYBG
MV-0003,CN-0235
MV-0003,LA-0007
MV-0003,CY-0071
MV-0003,LB-0004
MV-0003,LLTN
MV-0003,VLXK
MV-0003,AM-0006
MV-0003,AZ-0004
MV-0003,VLSN
MV-0003,UDYZ
MV-0002,OLBA
MV-0002,ZSJD
MV-0002,VRMM
MV-0002,VNPK
MV-0002,CY-0005
MV-0002,VRDA
MV-0002,VDKC
MV-0002,VRMH
MV-0002,VNTR
MV-0002,VLXL
MV-0002,IQ-0051
MV-0002,AZ-0015
MV-0002,VDKK
MV-0002,ZUBJ
MV-0002,VYPK
MV-0002,KH-0002
MV-0002,AM-0009
MV-0002,SY-0028
MV-0002,IQ-0005
MV-0002,CY-0003
MV-0002,UDYE
MV-0002,TW-0007
MV-0002,LCPH
MV-0002,WPAT
MV-0002,ORTI
MV-0002,CN-0235
MV-0002,AZ-0004
MV-0002,AM-0007
VNSK,IQ-0007
VNSK,VNDP
VNSK,VRNT
VNSK,IL-0006
VNSK,LCEN
VNSK,VDSV
VNSK,TW-0006
VNSK,CN-0059
VNSK,VRMG
VNSK,VNBR
VNSK,VYEL
VNSK,LLNV
VNSK,MV-0004
VNSK,TW-0001
VNSK,CY-0071
VNSK,TW-0058
VNSK,LB-0008
VNSK,LA-0004
VNSK,UG11
VNSK,IQ-0016
VNSK,AM-0003
VNSK,TW-0004
LLMG,AXF
LLMG,VLHS
LLMG,VNSI
LLMG,VDKH
LLMG,CN-0059
LLMG,VNLT
LLMG,AEQ
LLMG,CN-0134
LLMG,VLOS
LLMG,LA-0004
LLMG,VYPK
LLMG,CY-NIC
LLMG,LLEK
LLMG,VYMK
LLMG,TW-0053
LLMG,VNLD
LLMG,ORMM
LLMG,CY-0044
LLMG,AM-0008
LLMG,RCNN
LLMG,CY-0070
LLMG,LB-0006
LLMG,CY-0025
LLMG,CN-0110
LLMG,SY-0028
LLMG,VLAP
MV-0004,VRMD
MV-0004,TW-0003
MV-0004,VNBW
MV-0004,LCLK
MV-0004,RCNN
MV-0004,UB18
MV-0004,CN-0110
MV-0004,UB12
MV-0004,VNSK
MV-0004,CY-0003
MV-0004,WPDB
MV-0004,TW-0006
MV-0004,LLEK
MV-0004,CY-0005
MV-0004,AZ-0013
MV-0004,VYLN
MV-0004,UB14
MV-0004,LB-0008
MV-0004,VDPP
MV-0004,CY-0041
MV-0004,VLXK
MV-0004,TW-0062
MV-0004,LLBS
MV-0004,CY-0079
MV-0004,LB-0007
MV-0004,ORQW
MV-0004,IQ-0016
TW-0053,UBEE
TW-0053,AM-0009
TW-0053,CY-0006
TW-0053,IQ-0016
TW-0053,VYPK
TW-0053,LA-0001
TW-0053,LCRA
TW-0053,UB18
TW-0053,VLAP
TW-0053,VYPE
TW-0053,LA-0004
TW-0053,IL-0004
TW-0053,VDRK
TW-0053,MV-0001
TW-0053,LLMG
TW-0053,VYAS
TW-0053,LA-0007
TW-0053,VNPL
TW-0053,AM-0004
TW-0053,ZSJD
TW-0055,UBBZ
TW-0055,CN-0040
TW-0055,VYTN
TW-0055,RCMS
TW-0055,ZHHH
TW-0055,VNSI
TW-0055,CY-0008
TW-0055,VRMD
TW-0055,ZUBJ
TW-0055,CY-0007
TW-0055,ZSJD
TW-0055,VDRK
TW-0055,RCNN
TW-0055,VYBG
TW-0055,RCXY
TW-0055,UDYE
TW-0055,LA-0007
TW-0055,LLNV
TW-0055,RCMT
TW-0055,VRQM
TW-0055,ID-KCI
TW-0055,VYPT
TW-0058,VNMN
TW-0058,LB-0005
TW-0058,TW-0062
TW-0058,ZBAD
TW-0058,TW-0001
TW-0058,TW-0063
TW-0058,UBBZ
TW-0058,VNRB
TW-0058,LL59
TW-0058,IL-0008
TW-0058,WPDB
TW-0058,ORSH
TW-0058,VDSY
TW-0058,KH-0003
TW-0058,VYHN
TW-0058,VNSK
TW-0058,AZ-0010
TW-0058,VDBG
TW-0058,CN-0040
TW-0058,LLNV
TW-0058,VDSR
TW-0058,VNLD
TW-0058,VNBP
TW-0058,WPFL
TW-0058,RCMT
TW-0058,CY-0025
TW-0058,VLVT
MV-0008,VYMW
MV-0008,UD21
MV-0008,VNBP
MV-0008,RCMS
MV-0008,ORAA
MV-0008,VNPL
MV-0008,IL-0006
MV-0008,VRMD
MV-0008,LLEK
MV-0008,KH-0001
MV-0008,LB-0007
MV-0008,IQ-0043
MV-0008,IQ-0019
MV-0008,VYMK
MV-0008,LCPH
MV-0008,CN-0040
MV-0008,ORMM
MV-0008,TW-0032
MV-0008,UDYE
MV-0008,VYPY
WPDB,CY-0005
WPDB,LLYO
WPDB,MV-0001
WPDB,UBBG
WPDB,YYA
WPDB,IQ-0032
WPDB,VYEL
WPDB,FND
WPDB,AZ-0001
WPDB,IQ-0051
WPDB,TW-0007
WPDB,LLET
WPDB,LA-0002
WPDB,TW-0058
WPDB,UGEJ
WPDB,CN-0331
WPDB,VNSI
WPDB,MV-0004
WPDB,LB-0007
WPDB,IL-0003
WPDB,TW-0032
WPDB,LLHA
WPDB,CN-0110
WPDB,IQ-0019
WPDB,LCPH
WPDB,VNBP
WPDB,LA-0001
WPDB,MV-0010
WPDB,ORMM
WPDB,UBBZ
ORBD,OMY
ORBD,WPAT
ORBD,CY-0079
ORBD,LA-0005
ORBD,VLAP
ORBD,IQ-0051
ORBD,IL-0004
ORBD,VNMN
ORBD,IL-0008
ORBD,VYAS
ORBD,TW-0004
ORBD,LLBG
ORBD,CY-0044
ORBD,LLBS
ORBD,UBBZ
ORBD,CN-0235
ORBD,VNMG
ORBD,VDSA
ORBD,VNSI
ORBD,LL59
ORBD,VRMM
ORBD,VDKH
ORBD,IQ-0029
ORBD,AZ-0006
ORBD,CY-0007
CY-NIC,VDPP
CY-NIC,CN-0186
CY-NIC,AZ-0013
CY-NIC,KMT
CY-NIC,CN-0284
CY-NIC,CN-0283
CY-NIC,VY02
CY-NIC,ZBAD
CY-NIC,IL-0011
CY-NIC,CY-0041
CY-NIC,IQ-0051
CY-NIC,LLMG
CY-NIC,LCEN
CY-NIC,ORSU
CY-NIC,VDRK
CY-NIC,RCAY
CY-NIC,ORDD
CY-NIC,VRDA
CY-NIC,LA-0005
CY-NIC,ORTI
CY-NIC,CY-0005
CY-NIC,CY-0006
CY-NIC,VNPK
UB12,AM-0008
UB12,VYPK
UB12,FND
UB12,IL-0006
UB12,VYMK
UB12,UB18
UB12,CY-0002
UB12,VLLN
UB12,UGEJ
UB12,MV-0004
UB12,ORMM
UB12,CY-0050
UB12,ZGLD
UB12,VYPE
UB12,VDKK
UB12,VNSI
UB12,LA-0001
UB12,AEQ
UB12,VLSN
UB12,CY-0025
UB12,CY-0070
RCLG,IL-0008
RCLG,TW-CMJ
RCLG,CY-0006
RCLG,VRMG
RCLG,VNRB
RCLG,LB-0005
RCLG,TW-0006
RCLG,LL1B
RCLG,VRDA
RCLG,KH-0002
RCLG,LB-0004
RCLG,TW-0039
RCLG,WPFL
RCLG,IL-0011
RCLG,VRMO
RCLG,UBBQ
RCLG,AZ-0006
RCLG,IQ-0029
RCLG,IQ-0043
RCLG,VRMU
RCLG,ZUBJ
RCLG,WPAT
RCLG,CN-0040
RCLG,TL-0001
RCLG,VLOS
RCLG,ID-KCI
RCLG,VDRK
ZGLD,VDSY
ZGLD,VLVT
ZGLD,CN-0019
ZGLD,TW-0006
ZGLD,LA-0006
ZGLD,ZBAD
ZGLD,AZ-0018
ZGLD,KH-0002
ZGLD,CN-0059
ZGLD,WPOC
ZGLD,IL-0008
ZGLD,VLSV
ZGLD,LLMR
ZGLD,AZ-0003
ZGLD,VYMH
ZGLD,UB14
ZGLD,RCAY
ZGLD,UB12
ZGLD,VRQM
ZGLD,VRMU
ZGLD,CY-0001
ZGLD,VY02
ZGLD,LCPH
ZGLD,CN-0331
ZGLD,UGEJ
ZGLD,UDYE
ZGLD,CN-0284
ZGLD,VNMN
ZGLD,CN-0134
ZGLD,VYPY
ZGLD,VDBG
ZGLD,VYMK
ZGLD,ORDD
ZGLD,CY-0050
CN-0284,VYMS
CN-0284,VRMM
CN-0284,KH-0001
CN-0284,ZHHH
CN-0284,LCLK
CN-0284,WPEC
CN-0284,VNPL
CN-0284,VLHS
CN-0284,VYTY
CN-0284,CY-0007
CN-0284,CY-NIC
CN-0284,UBBG
CN-0284,AZ-0009
CN-0284,ZGLD
CN-0284,WPAT
CN-0284,VREI
CN-0284,LCPH
CN-0284,IL-0008
CN-0284,ZUBJ
CN-0284,AZ-0016
CN-0284,VRMD
CN-0284,IQ-0007
CN-0284,VDKK
CN-0284,MV-0001
VRMU,AZ-0004
VRMU,VRMO
VRMU,VLHS
VRMU,CN-0186
VRMU,VNBP
VRMU,WPFL
VRMU,VYBG
VRMU,VRMV
VRMU,KH-0002
VRMU,CY-0001
VRMU,FJDG
VRMU,ZGLD
VRMU,IQ-0009
VRMU,CY-0007
VRMU,LCRA
VRMU,TW-0006
VRMU,RCLG
VRMU,VNMN
VRMU,VREI
VRMU,AM-0009
VLAP,KMT
VLAP,LB-0006
VLAP,AZ-0012
VLAP,KH-0001
VLAP,ORBD
VLAP,CN-0235
VLAP,LLMR
VLAP,VLTK
VLAP,VLHS
VLAP,WPMN
VLAP,VDMK
VLAP,VNBP
VLAP,CY-0008
VLAP,TW-0053
VLAP,PCQ
VLAP,LB-0005
VLAP,AM-0005
VLAP,VNDH
VLAP,LA-0007
VLAP,AM-0004
VLAP,IL-0004
VLAP,CN-0359
VLAP,Z19O
VLAP,VDPP
VLAP,AEQ
VLAP,VNVT
VLAP,VYMK
VLAP,TW-0006
VLAP,KH-0003
VLAP,LLMZ
VLAP,SY-0028
VLAP,LLMG
VRMV,TW-0001
VRMV,AZ-0009
VRMV,AM-0008
VRMV,RCXY
VRMV,VNBP
VRMV,UBBA
VRMV,UG11
VRMV,TW-0032
VRMV,RCMS
VRMV,VRMU
VRMV,VNBR
VRMV,VY02
VRMV,VNDH
VRMV,UDYE
VRMV,LL1B
VRMV,WPFL
VRMV,ZBAD
VRMV,LLYO
VRMV,VDKH
VRMV,TW-0039
VRMV,CY-0006
VRMV,WPOC
VRMV,CY-0071
VRMV,AZ-0003
VRMV,AEQ
VRMV,VYBG
VRMV,IQ-0019
VRMV,CN-0110
VRMV,LLNV
VRMV,VLXK
VRMV,AZ-0004
VRMV,LA-0001
VRMV,VYPU
VRMV,KMT
VRMV,AM-0001
VRMV,VYPT
VRMV,IL-0004
VDRK,VDKC
VDRK,VDBG
VDRK,TW-0032
VDRK,TW-0003
VDRK,CY-0001
VDRK,AZ-0009
VDRK,LLNV
VDRK,TW-0055
VDRK,LL59
VDRK,TW-0053
VDRK,IQ-0035
VDRK,ZBAD
VDRK,VNSI
VDRK,VNDP
VDRK,IQ-0043
VDRK,CY-NIC
VDRK,VYPT
VDRK,AM-0009
VDRK,CY-0008
VDRK,AM-0006
VDRK,RCLG
VDRK,TW-0062
VDRK,CY-0044
MV-0010,LL1B
MV-0010,VYBG
MV-0010,UDYZ
MV-0010,CY-0005
MV-0010,KH-0003
MV-0010,VNSI
MV-0010,UBEE
MV-0010,VYMK
MV-0010,UBBA
MV-0010,AM-0006
MV-0010,VNMA
MV-0010,ZUBJ
MV-0010,AM-0002
MV-0010,VLVT
MV-0010,LLBG
MV-0010,AM-0009
MV-0010,VNCG
MV-0010,LLMZ
MV-0010,WPDB
MV-0010,LLEK
MV-0010,TW-0063
MV-0010,VLSN
UB18,CY-0079
UB18,ORMM
UB18,KH-0001
UB18,VNBR
UB18,AM-0001
UB18,UB12
UB18,LLBS
UB18,IQ-0010
UB18,MV-0004
UB18,CN-0186
UB18,TW-0053
UB18,AM-0007
UB18,ORTI
UB18,ORAA
UB18,RCMT
UB18,CN-0110
UB18,ZHHH
UB18,IQ-0043
UB18,UBBA
UB18,AXF
UB18,VLVT
VDSA,LLBS
VDSA,VNRB
VDSA,VNDH
VDSA,IQ-0043
VDSA,VLOS
VDSA,KMT
VDSA,VYMS
VDSA,VYLS
VDSA,CY-0050
VDSA,LCPH
VDSA,ZHHH
VDSA,OLBA
VDSA,ORBD
VDSA,AZ-0013
VDSA,IL-0003
VDSA,LB-0005
VDSA,LB-0006
MV-0011,RCNN
MV-0011,AZ-0015
MV-0011,WPOC
MV-0011,IQ-0029
MV-0011,UBEE
MV-0011,CY-0041
MV-0011,FJDG
MV-0011,LLBG
MV-0011,UDYE
MV-0011,VYPT
MV-0011,VYHN
MV-0011,FND
MV-0011,VNRB
MV-0011,MV-0003
MV-0011,LL1B
MV-0011,LLBO
MV-0011,VYAS
MV-0011,IQ-0009
MV-0011,LCRA
MV-0011,VYMK
MV-0011,VRMO
MV-0011,WPDL
MV-0011,UBBG
MV-0011,ORMM
MV-0011,VYMW
TW-0063,RCXY
TW-0063,AEQ
TW-0063,CN-0331
TW-0063,TW-0058
TW-0063,VYTN
TW-0063,ZSJD
TW-0063,LCLK
TW-0063,MV-0003
TW-0063,VYMK
TW-0063,AZ-0015
TW-0063,LCEN
TW-0063,RCKU
TW-0063,ZUUU
TW-0063,CN-0019
TW-0063,VNMN
TW-0063,VNTR
TW-0063,WPMN
TW-0063,AZ-0006
TW-0063,KMT
TW-0063,VNMA
TW-0063,FJDG
TW-0063,OLRA
TW-0063,MV-0010
TW-0063,LLYO
UB14,VNTR
UB14,VNPL
UB14,VLHS
UB14,VNRB
UB14,TW-0003
UB14,CY-0050
UB14,VYMS
UB14,ZGLD
UB14,VNMG
UB14,VNCG
UB14,VNLT
UB14,MV-0003
UB14,LA-0007
UB14,ZUUU
UB14,AM-0002
UB14,LA-0003
UB14,MV-0004
UB14,TW-0062
UB14,VDKH
UB14,VDKT
UB14,LLBS
UB14,VDBG
TW-0062,VLTK
TW-0062,VNDH
TW-0062,TW-0058
TW-0062,UDYE
TW-0062,MV-0001
TW-0062,WPEC
TW-0062,VNPL
TW-0062,AM-0006
TW-0062,IL-0006
TW-0062,CY-0071
TW-0062,VRNT
TW-0062,CN-0110
TW-0062,IL-0008
TW-0062,CY-0025
TW-0062,LL59
TW-0062,VLOS
TW-0062,LLBG
TW-0062,RCNN
TW-0062,UDYZ
TW-0062,LB-0008
TW-0062,PCQ
TW-0062,VNLD
TW-0062,UB14
TW-0062,CN-0186
TW-0062,LCEN
TW-0062,LLTN
TW-0062,MV-0004
TW-0062,VNCG
TW-0062,VDRK
VDBG,VDRK
VDBG,VRMG
VDBG,LA-0003
VDBG,VYMD
VDBG,WPAT
VDBG,WPFL
VDBG,CY-0002
VDBG,CY-0005
VDBG,CN-0134
VDBG,VNPK
VDBG,IQ-0009
VDBG,TW-0058
VDBG,VRQM
VDBG,VLSK
VDBG,IL-0012
VDBG,VLSV
VDBG,VLPV
VDBG,WPEC
VDBG,VRNT
VDBG,ZGLD
VDBG,VLTK
VDBG,VYPE
VDBG,UB14
ORSH,CY-0008
ORSH,VYPY
ORSH,IQ-0029
ORSH,IL-0006
ORSH,VDKH
ORSH,VLLN
ORSH,LLMZ
ORSH,VRDA
ORSH,VNPL
ORSH,RCAY
ORSH,CN-0019
ORSH,UDSG
ORSH,AZ-0009
ORSH,WPDL
ORSH,VNPK
ORSH,LLET
ORSH,TW-0058
ORSH,VRMD
ORSH,VLTK
ORSH,TW-0004
ORSH,VDKT
ORSH,VNLD
ORSH,VYTN
ORSH,VDMK
ORSH,RCNN
ORSH,VRQM
ORSH,CN-0110
ORSH,CN-0283
ORSH,WPEC
ORSH,CY-0079
VNVT,LLBO
VNVT,CN-0019
VNVT,IL-0011
VNVT,ZHHH
VNVT,VRQM
VNVT,VYMH
VNVT,VDKC
VNVT,ID-KCI
VNVT,AZ-0001
VNVT,WPMN
VNVT,AZ-0012
VNVT,LB-0007
VNVT,VYPT
VNVT,AM-0005
VNVT,AZ-0015
VNVT,VNDH
VNVT,VNBW
VNVT,CY-0050
VNVT,CY-0071
VNVT,CY-0005
VNVT,ZBAD
VNVT,VLAP
VNVT,LA-0006
VNVT,VYMS
VNVT,VREI
VNVT,TW-0003
VNVT,VRMO
AM-0009,TW-0053
AM-0009,OLBA
AM-0009,CN-0040
AM-0009,IQ-0029
AM-0009,IL-0012
AM-0009,LLNV
AM-0009,VYMH
AM-0009,LB-0008
AM-0009,VYPY
AM-0009,RCKU
AM-0009,TW-0006
AM-0009,IL-0003
AM-0009,CY-0079
AM-0009,LLMR
AM-0009,UDLS
AM-0009,VYHN
AM-0009,CY-0001
AM-0009,IQ-0051
AM-0009,MV-0002
AM-0009,MV-0010
AM-0009,VRMG
AM-0009,VDRK
AM-0009,FND
AM-0009,AM-0006
AM-0009,VRMU
AM-0009,VNCG
AM-0009,TL-0002
AM-0009,ZBAD
AM-0009,AZ-0003
AM-0009,MV-0001
CY-0071,AZ-0010
CY-0071,UDYZ
CY-0071,OLBA
CY-0071,VDKH
CY-0071,VNDH
CY-0071,IQ-0043
CY-0071,VYMK
CY-0071,LLMZ
CY-0071,TW-0062
CY-0071,VLXL
CY-0071,AM-0007
CY-0071,VNSK
CY-0071,CN-0186
CY-0071,VRMV
CY-0071,VNVT
CY-0071,UBBA
CY-0071,IQ-0005
CY-0071,AM-0005
CY-0071,MV-0003
CY-0071,LB-0004
CY-0071,VNPK
CY-0071,LA-0007
CY-0071,CN-0235
CY-0071,RCMT
CY-0071,VRMH
CY-0071,LB-0006
CY-0070,TW-0039
CY-0070,LCLK
CY-0070,KH-0001
CY-0070,AXF
CY-0070,VDMK
CY-0070,CN-0331
CY-0070,CY-0006
CY-0070,IL-0012
CY-0070,FJDG
CY-0070,VNLT
CY-0070,ZSJD
CY-0070,VLLN
CY-0070,VRMG
CY-0070,CN-0019
CY-0070,MV-0003
CY-0070,TW-0032
CY-0070,TW-0001
CY-0070,AM-0001
CY-0070,MV-0001
CY-0070,CY-0044
CY-0070,VRMD
CY-0070,LLMG
CY-0070,AZ-0012
CY-0070,VNRB
CY-0070,ORAA
CY-0070,VYPK
CY-0070,UB12
AM-0007,VNLD
AM-0007,IQ-0010
AM-0007,LCLK
AM-0007,CN-0110
AM-0007,CY-0025
AM-0007,SY-0028
AM-0007,TW-0039
AM-0007,RCNN
AM-0007,VNMN
AM-0007,LL1B
AM-0007,ORTI
AM-0007,CN-0331
AM-0007,PCQ
AM-0007,AM-0001
AM-0007,CY-0071
AM-0007,UB18
AM-0007,CN-0019
AM-0007,VNCG
AM-0007,LB-0006
AM-0007,LLBG
AM-0007,IL-0006
AM-0007,VYTN
AM-0007,KH-0003
AM-0007,TW-0004
AM-0007,VYBG
AM-0007,VDKK
AM-0007,IQ-0032
AM-0007,MV-0002
AM-0007,TW-0032
ZBAD,VYMD
ZBAD,LB-0004
ZBAD,TW-0058
ZBAD,ZUBJ
ZBAD,IL-0003
ZBAD,LLMZ
ZBAD,ZGLD
ZBAD,VYMW
ZBAD,VLSK
ZBAD,CY-NIC
ZBAD,VRMV
ZBAD,LCLK
ZBAD,ORKK
ZBAD,AM-0004
ZBAD,LCEN
ZBAD,VDKT
ZBAD,TW-0001
ZBAD,CY-0005
ZBAD,LLYO
ZBAD,VDRK
ZBAD,IQ-0016
ZBAD,RCNN
ZBAD,AZ-0006
ZBAD,VNVT
ZBAD,VNDH
ZBAD,LA-0006
ZBAD,TL-0001
ZBAD,UBBQ
ZBAD,VDMK
ZBAD,LCPH
ZBAD,VNMG
ZBAD,VLPV
ZBAD,VLVT
ZBAD,AM-0009
ZBAD,IL-0008
ZBAD,SY-0028
AM-0008,VDKH
AM-0008,UB12
AM-0008,TW-0006
AM-0008,CY-0005
AM-0008,VRMV
AM-0008,LLTN
AM-0008,VLXK
AM-0008,AZ-0004
AM-0008,IQ-0032
AM-0008,LB-0006
AM-0008,IQ-0016
AM-0008,CY-0008
AM-0008,TL-0001
AM-0008,VNLD
AM-0008,VNRB
AM-0008,ZUBJ
AM-0008,UDYE
AM-0008,VYPT
AM-0008,CN-0235
AM-0008,LLMG
AM-0008,MV-0001
AM-0008,CY-0003
AM-0008,IQ-0019
AM-0008,IQ-0007
AM-0008,ORMM
ORAA,MV-0003
ORAA,VYAS
ORAA,VRMD
ORAA,CN-0134
ORAA,MV-0008
ORAA,UBBQ
ORAA,LCLK
ORAA,IL-0004
ORAA,AZ-0013
ORAA,LLBS
ORAA,VNTH
ORAA,IQ-0043
ORAA,CN-0283
ORAA,IQ-0009
ORAA,UB18
ORAA,WPAT
ORAA,IQ-0019
ORAA,CY-0003
ORAA,VNPL
ORAA,KH-0001
ORAA,VLTK
ORAA,IQ-0005
ORAA,CY-0001
ORAA,VNLT
ORAA,CY-0070
AM-0001,RCAY
AM-0001,CN-0283
AM-0001,VNTH
AM-0001,AEQ
AM-0001,VRMO
AM-0001,IL-0006
AM-0001,VRMM
AM-0001,UB18
AM-0001,ID-KCI
AM-0001,AM-0007
AM-0001,TW-0004
AM-0001,OLKA
AM-0001,UD21
AM-0001,LLBS
AM-0001,CY-0070
AM-0001,LA-0003
AM-0001,FND
AM-0001,VYMS
AM-0001,VLTK
AM-0001,VNBR
AM-0001,VNMN
AM-0001,VRMV
AM-0001,AM-0006
AM-0001,VYAS
AM-0001,CN-0331
CY-0079,LLHA
CY-0079,UB18
CY-0079,KH-0001
CY-0079,CN-0331
CY-0079,ORBD
CY-0079,TW-0032
CY-0079,IL-0006
CY-0079,CN-0110
CY-0079,CY-0002
CY-0079,ZSJD
CY-0079,WPAT
CY-0079,VNDP
CY-0079,VYLS
CY-0079,AM-0009
CY-0079,LA-0006
CY-0079,AZ-0003
CY-0079,AM-0002
CY-0079,ZUBJ
CY-0079,TW-0007
CY-0079,LLBO
CY-0079,LA-0001
CY-0079,VRQM
CY-0079,IQ-0016
CY-0079,CY-0044
CY-0079,VYHN
CY-0079,LA-0007
CY-0079,VYMW
CY-0079,VYLN
CY-0079,VRNT
CY-0079,MV-0004
CY-0079,RCMT
CY-0079,LB-0007
CY-0079,CY-0003
CY-0079,ORSH
AM-0002,WPMN
AM-0002,VNPK
AM-0002,VYMS
AM-0002,LA-0001
AM-0002,VLVT
AM-0002,ORDD
AM-0002,VNBP
AM-0002,LB-0008
AM-0002,LL1B
AM-0002,VRMD
AM-0002,CY-0079
