from,to
NVSU,FDTS
NVSU,BG-0119
NVSU,FMCN
NVSU,SPBC
NVSU,SPSJ
NVSU,PY-0063
NVSU,FR-0258
NVSU,IT-0478
NVSU,NTGM
NVSU,SIEL
NVSU,AO-0015
NVSU,HBBE
NVSU,LV-0013
NVSU,ZM-0033
NVSU,LV-0032
NVSU,LSZO
NVSU,LRPH
NVSU,ENBM
NVSU,FQ49
NVSU,DRZN
NVSU,ZM-0002
NVSU,FDST
NVSU,AE-0089
NVSU,GCRR
NVSU,SUCL
GUFH,GANK
GUFH,XVL
GUFH,VNMN
GUFH,FWMC
GUFH,DNIL
GUFH,GGGB
GUFH,WMKF
GUFH,FR-0418
GUFH,GB-0774
GUFH,MG-0006
GUFH,MG-DOA
GUFH,UA-0030
GUFH,JO-0015
GUFH,DGLW
GUFH,EDXD
GUFH,ZW-0032
GUFH,LK-0004
GUFH,LZNI
GUFH,FQCB
GUFH,DNBC
GUFH,LIDA
GUFH,FVBB
GUFH,FMCH
GUFH,AM-0006
GUFH,DTTA
BG-0042,UT1G
BG-0042,UTAA
BG-0042,LK-0001
BG-0042,NTGE
BG-0042,GGCF
BG-0042,73IA
BG-0042,PTKK
BG-0042,SPPO
BG-0042,FWKI
BG-0042,DRZR
BG-0042,FR-0418
BG-0042,TM-0003
BG-0042,FR-0343
BG-0042,AM-0001
BG-0042,BG-0030
BG-0042,HCMN
BG-0042,DE-0767
BG-0042,EVKA
BG-0042,DGSN
BG-0042,SUJL
BG-0042,ZM-0020
BG-0042,HUMW
BG-0042,OMAQ
BG-0042,BI-0002
DNAK,IT-0478
DNAK,SK-0018
DNAK,SK-0046
DNAK,UDYE
DNAK,EVKA
DNAK,XVL
DNAK,FLMF
DNAK,MZ-0017
DNAK,DE-0222
DNAK,SK-0013
DNAK,FMND
DNAK,LSZH
DNAK,FWMG
DNAK,FDKB
DNAK,RO-0044
DNAK,GLVA
DNAK,BD-0022
DNAK,GH-0001
DNAK,FMNA
DNAK,DGSI
DNAK,LYNI
DNAK,GB-0826
DNAK,NTUV
DNAK,EGJJ
LSTA,SD9B
LSTA,LSZH
LSTA,VGZR
LSTA,SIEL
LSTA,GUGO
LSTA,GG64
LSTA,DGAA
LSTA,FDNH
LSTA,K7K5
LSTA,GUMA
LSTA,SY-0028
LSTA,GAMK
LSTA,UA-0028
LSTA,WMKF
LSTA,VNDP
LSTA,MG-0006
LSTA,BD-0003
LSTA,GLCP
LSTA,GGBU
LSTA,LRTM
LSTA,OMAR
LSTA,FR-0307
LSTA,HCMN
LSTA,LFDE
LSTA,AE-0089
LSTA,OEGT
LSTA,DTTF
LSTA,FLSH
LSTA,ELLX
LSTA,NTUV
LSTA,HEBA
LSTA,SK-0075
LSTA,JO-0009
LSTA,UKOH
LSTA,DE-0068
LSTA,PF-0002
LSTA,GE-0004
VNLD,GE-0004
VNLD,SUJL
VNLD,HUEN
VNLD,NVSR
VNLD,NVVI
VNLD,PTKK
VNLD,VGIS
VNLD,GB-0908
VNLD,UGMM
VNLD,FDBT
VNLD,GB-0854
VNLD,GAKM
VNLD,JO-0007
VNLD,DE-0222
VNLD,FNZE
VNLD,DTTR
VNLD,NG-0007
VNLD,VNPL
VNLD,DTTX
VNLD,DTTG
VNLD,SUCL
VNLD,LFDE
VNLD,LRCV
VNLD,FVIN
VNLD,IT-0138
VNLD,ELNT
VNLD,GH-0001
FR-0403,ES-0021
FR-0403,FWKG
FR-0403,BYL
FR-0403,US-2786
FR-0403,IT-0040
FR-0403,SA-0003
FR-0403,OEHW
FR-0403,FWKI
FR-0403,SA-0006
FR-0403,BG-0007
FR-0403,AE-0089
FR-0403,SD-0015
FR-0403,SO-0012
FR-0403,DNBB
FR-0403,LSXV
FR-0403,EDTK
FR-0403,DRZT
FR-0403,LU-0002
FR-0403,GAMK
FR-0403,LZNI
FR-0403,GB-0968
FR-0403,73IA
FR-0403,BR-1478
FR-0403,GLMR
FR-0403,VGSG
FR-0403,UY-0018
FR-0403,WBGJ
FR-0403,IT-0565
GB-0676,HEBA
GB-0676,ZW-0021
GB-0676,FWZA
GB-0676,MG-DOA
GB-0676,EDDG
GB-0676,SD-0004
GB-0676,FDNH
GB-0676,NTKO
GB-0676,GAKM
GB-0676,OEHW
GB-0676,SO-0019
GB-0676,UA-0182
GB-0676,NVVF
GB-0676,LIDA
GB-0676,LR-0001
GB-0676,GUSA
GB-0676,UG28
GB-0676,UKLN
GB-0676,KSSF
GB-0676,DE-0222
GB-0676,NVSE
GB-0676,EDQR
GB-0676,OMAQ
GB-0676,SD-0015
GB-0676,FHAW
GB-0676,GE-0015
GB-0676,AO-0022
DWO,GASK
DWO,LSPK
DWO,PTYA
DWO,LV-0013
DWO,LRTM
DWO,VVPR
DWO,DGLY
DWO,RS-0008
DWO,NO-0017
DWO,EGJJ
DWO,NTUV
DWO,IT-0478
DWO,DRRD
DWO,LB-0008
DWO,LSXV
DWO,VGTJ
DWO,SGST
DWO,UGSB
DWO,NO-0008
DWO,ENKJ
DWO,BR-1827
DWO,VGCB
DWO,DGSI
DWO,LB-0004
DWO,LFDE
DWO,SY-0028
DWO,UY-0010
DWO,LB-0006
DWO,GGBF
DWO,LIAR
DWO,FMNQ
DWO,BI-0001
DWO,RS-0006
DWO,UTAT
DWO,FMCN
DWO,FNCC
DWO,DTTI
DWO,NVSE
FVKZ,FHAW
FVKZ,RS-0001
FVKZ,SNFL
FVKZ,FMNQ
FVKZ,OJ38
FVKZ,ENBM
FVKZ,ZW-0007
FVKZ,SUJL
FVKZ,GGOV
FVKZ,FWKI
FVKZ,BI-0002
FVKZ,VGSY
FVKZ,BG-0119
FVKZ,UG-0016
FVKZ,LSZH
FVKZ,SGPI
FVKZ,FLSH
FVKZ,LZRU
FVKZ,FMND
FVKZ,BG-0080
FVKZ,FKAG
FVKZ,GAKM
FVKZ,GB-0826
FVKZ,ELLX
FVKZ,HUKJ
FVKZ,DRRU
FVKZ,FDTS
FVKZ,LFFB
FVKZ,DT70
FVKZ,FWSU
FVKZ,HE31
FVKZ,CM-0011
FVKZ,KBPP
FVKZ,DNBB
FVKZ,SIEL
FVKZ,ENKJ
FVKZ,NVSS
FVKZ,SO-0012
NO-0092,AM-0003
NO-0092,AE-0091
NO-0092,SK-0018
NO-0092,NA13
NO-0092,RS-0009
NO-0092,NG-0007
NO-0092,LV-0051
NO-0092,DTKA
NO-0092,PY-0030
NO-0092,RO-0003
NO-0092,FMCV
NO-0092,DNYO
NO-0092,ZW-0021
NO-0092,GE-0015
NO-0092,WMAE
NO-0092,FDSM
NO-0092,LRPH
NO-0092,MG-0006
NO-0092,LB-0008
NO-0092,DE-0347
NO-0092,OMAQ
NO-0092,FDNG
NO-0092,GB-0968
NO-0092,FQXA
NO-0092,BD-0003
NO-0092,UG24
NO-0092,FVHY
NO-0092,LB-0006
SGES,ZM-0019
SGES,SK-0007
SGES,NG-0006
SGES,NTGJ
SGES,GB-0908
SGES,EDDG
SGES,RO-0003
SGES,SD-0004
SGES,OMAR
SGES,OBKH
SGES,UA-0145
SGES,UG-0016
SGES,UA-0028
SGES,HUMW
SGES,BD-0022
SGES,SUCL
SGES,NTAA
SGES,BD-0024
SGES,FVMN
SGES,DT70
SGES,IT-0040
SGES,GN-0001
SGES,HUKC
SGES,LSZD
SGES,NO-0017
SGES,LB-0005
SGES,UY-0011
SGES,DGSN
SGES,LB-0007
SGES,LK-0001
SGES,LB-0008
DGTK,MY-0016
DGTK,RI22
DGTK,FDTS
DGTK,HCMG
DGTK,OMAQ
DGTK,ENSA
DGTK,VVVT
DGTK,LIPV
DGTK,HBBE
DGTK,ENHD
DGTK,MZ-0050
DGTK,UDYE
DGTK,FMMS
DGTK,SUGN
DGTK,VN-0037
DGTK,FWSM
DGTK,IT-0478
DGTK,FR-0312
DGTK,LV-0051
DGTK,ENKJ
DGTK,PY-0063
DGTK,GULB
DGTK,FWSU
DGTK,LB-0004
DGTK,PTSA
DGTK,LV-0054
DGTK,OMAR
DGTK,OMAW
DGTK,VNVT
DGTK,ZM-0020
DGTK,UG-0007
DGTK,CM-0009
DGTK,OEHW
DGTK,DGAA
DGTK,FVMN
DGTK,US-2932
FWLE,VGCB
FWLE,FNPA
FWLE,FKAG
FWLE,UY-0022
FWLE,FQ49
FWLE,UY-0010
FWLE,NTAA
FWLE,UDYE
FWLE,ZM-0019
FWLE,FWNB
FWLE,SNFL
FWLE,FQCB
FWLE,BYL
FWLE,VVPR
FWLE,MZ-0017
FWLE,RO-0003
FWLE,SDDI
FWLE,BR-1478
FWLE,RI22
FWLE,HSWD
FWLE,LEMS
FWLE,BI-0002
FWLE,HSSK
FWLE,LB-0007
FWLE,LB-0006
FWLE,GB-0774
FWLE,HE11
FWLE,RO-0051
FWLE,GULB
FWLE,BR-0131
FWLE,US-2932
FWLE,SPSA
FWLE,BR-1695
FWLE,AO-0005
FWLE,ES-0267
FWLE,UTAT
FWLE,LB-0004
FWLE,LSZH
FWLE,RVC
FWLE,PY-0035
LU-0002,NG-0006
LU-0002,HSSW
LU-0002,MZ-0004
LU-0002,PY-0063
LU-0002,GULB
LU-0002,SK-0011
LU-0002,UDSG
LU-0002,UA-0115
LU-0002,DRZR
LU-0002,SPTI
LU-0002,PY-0033
LU-0002,HSGN
LU-0002,SY-0028
LU-0002,US-2786
LU-0002,GASK
LU-0002,OE47
LU-0002,FMCI
LU-0002,TPT
LU-0002,LB-0004
LU-0002,FR-0403
LU-0002,DRZN
LU-0002,FWKI
LU-0002,OLKA
LU-0002,GLGE
LU-0002,SUJL
LU-0002,FNHU
LU-0002,HCMJ
LU-0002,FMSC
LU-0002,DNMM
LU-0002,GAKA
NVSD,BYV
NVSD,GB-0301
NVSD,UKOH
NVSD,PY-0030
NVSD,ES-0099
NVSD,MZ-0017
NVSD,HSKI
NVSD,FWCL
NVSD,FR-0258
NVSD,LV-1288
NVSD,LK-0002
NVSD,BJT
NVSD,NVSE
NVSD,LBWB
NVSD,LIPV
NVSD,SD-0001
NVSD,DE-0347
NVSD,PE-0027
NVSD,DGLN
NVSD,MY-SPT
NVSD,FQXA
NVSD,DTTI
NVSD,OEDF
NVSD,ZW-0021
NVSD,LSZO
NVSD,MZ-0025
NVSD,HCMH
NVSD,UD21
NVSE,NO-0017
NVSE,OLRA
NVSE,UKLN
NVSE,VVRG
NVSE,LYNI
NVSE,LV-0032
NVSE,UY-0011
NVSE,VN-0042
NVSE,FNZE
NVSE,DRZR
NVSE,AM-0008
NVSE,NVSD
NVSE,NTGE
NVSE,FMCN
NVSE,MZ-0059
NVSE,MY-0026
NVSE,SIEL
NVSE,K1X1
NVSE,GB-0676
NVSE,DRZN
NVSE,OBKH
NVSE,FR-0518
NVSE,AO-0030
NVSE,TM-0001
NVSE,DNBB
NVSE,FKKO
NVSE,SUJL
NVSE,NTKO
NVSE,DWO
FR-0518,FMMS
FR-0518,FR-0418
FR-0518,VN-0055
FR-0518,TM-0001
FR-0518,HCMB
FR-0518,UTAA
FR-0518,AO-0030
FR-0518,NTGG
FR-0518,HCMW
FR-0518,VVVH
FR-0518,PTPN
FR-0518,GW-0001
FR-0518,GGBU
FR-0518,FVHY
FR-0518,DNMM
FR-0518,GLMR
FR-0518,NA13
FR-0518,TM-0003
FR-0518,KSSF
FR-0518,SD-0015
FR-0518,DTTA
FR-0518,FKKY
FR-0518,RI22
FR-0518,LYKI
FR-0518,UG-0016
FR-0518,FNXA
FR-0518,LB-0008
FR-0518,FNZE
FR-0518,LSZD
FR-0518,OBKH
FR-0518,NVSE
FR-0518,WMAD
FR-0518,UG-0009
FR-0518,VCCV
FR-0518,HEEM
FR-0518,BI-0001
FR-0518,TM-UT56
PTKK,ES-0267
PTKK,GLCP
PTKK,LV-0017
PTKK,GH-0001
PTKK,SD8U
PTKK,SA-0003
PTKK,GULB
PTKK,BG-0042
PTKK,OMAL
PTKK,FMCV
PTKK,VNLD
PTKK,HSSK
PTKK,LV-0040
PTKK,DE-0068
PTKK,CM-0004
PTKK,RS-0032
PTKK,FNHU
PTKK,SK-0013
PTKK,ZW-0054
PTKK,HSGO
PTKK,NTGJ
PTKK,OEGT
PTKK,FVHY
PTKK,AO-0022
PTKK,HBBA
PTKK,FWSU
PTKK,HBBK
PTKK,OMBY
PTKK,BG-0119
PTKK,BI-0002
PTKK,PY-0030
PTKK,DE-0347
HEEM,LYNI
HEEM,GB-0161
HEEM,EVTA
HEEM,ZW-0054
HEEM,WMAD
HEEM,XVL
HEEM,GGCF
HEEM,EDDG
HEEM,LEJR
HEEM,TM-0001
HEEM,FKKY
HEEM,HUKC
HEEM,DT70
HEEM,HCMG
HEEM,LSZD
HEEM,GLGE
HEEM,IT-0565
HEEM,KBPP
HEEM,FLMF
HEEM,MY-0026
HEEM,FKKN
HEEM,NO-0001
HEEM,SK-0011
HEEM,AM-0009
HEEM,UDYE
HEEM,FR-0518
HEEM,SA-0006
HEEM,FWKI
HEEM,DNKN
HEEM,UT1J
NG-0006,BR-1827
NG-0006,LU-0002
NG-0006,SGES
NG-0006,FKKN
NG-0006,BD-0003
NG-0006,UKOH
NG-0006,AM-0009
NG-0006,PTSA
NG-0006,FLNY
NG-0006,FMCN
NG-0006,GLRB
NG-0006,SD8U
NG-0006,AM-0003
NG-0006,SUJL
NG-0006,PE-0027
NG-0006,NVSL
NG-0006,FDKB
NG-0006,GANK
NG-0006,VCCJ
NG-0006,MY-0016
NG-0006,SGST
NG-0006,SPPO
NG-0006,DRZR
NG-0006,OBBS
NG-0006,HSKI
NG-0006,DRRD
NG-0006,HBBE
NG-0006,UDYE
NG-0006,PTYA
NG-0006,DE-0228
NG-0006,GGGB
NG-0006,NTGG
NG-0006,SPBC
NG-0007,IT-0565
NG-0007,DE-0228
NG-0007,MZ-0025
NG-0007,FMNA
NG-0007,SPTI
NG-0007,ZW-0007
NG-0007,73IA
NG-0007,SK-0007
NG-0007,RS-0009
NG-0007,NO-0092
NG-0007,LEIG
NG-0007,FQCB
NG-0007,BR-1827
NG-0007,FM-0001
NG-0007,FMND
NG-0007,OEHW
NG-0007,VNLD
NG-0007,UT1G
NG-0007,FDMH
NG-0007,UGKO
NG-0007,GGBF
NG-0007,OLRA
NG-0007,FWKG
NG-0007,MY-0026
NG-0007,UTAV
NG-0007,UG28
NG-0007,AE-0091
NG-0007,MZ-0050
NG-0007,GUCY
NG-0007,ENTC
NG-0007,AE-0128
NG-0007,LFPU
UG-0007,GB-0450
UG-0007,IT-0531
UG-0007,GAYE
UG-0007,BG-0119
UG-0007,MY-0026
UG-0007,GB-0908
UG-0007,LRTM
UG-0007,FMNQ
UG-0007,LEJR
UG-0007,LMZ
UG-0007,BG-0103
UG-0007,FWSU
UG-0007,SIEL
UG-0007,AM-0003
UG-0007,K1X1
UG-0007,VNPK
UG-0007,RO-0003
UG-0007,UDSG
UG-0007,VN-0042
UG-0007,LV-0040
UG-0007,RO-0056
UG-0007,HCMN
UG-0007,BYV
UG-0007,SY-0028
UG-0007,SA-0003
UG-0007,HUKS
UG-0007,KSSF
UG-0007,FMML
UG-0007,FDBT
UG-0007,TM-0001
UG-0007,FMCN
UG-0007,GE-0018
UG-0007,DGTK
UG-0007,FWMC
UG-0007,AE-0128
UG-0007,ZM-0020
UG-0007,FQ49
UG-0007,LEMS
UG-0007,HBBL
UG-0007,FDSM
UG-0008,GUGO
UG-0008,FNZE
UG-0008,TM-UT52
UG-0008,FHSH
UG-0008,PTSA
UG-0008,GE-0004
UG-0008,SGPI
UG-0008,VNDH
UG-0008,RO-0051
UG-0008,FM-ULI
UG-0008,FLSH
UG-0008,WBGJ
UG-0008,US-2786
UG-0008,DTTR
UG-0008,IT-0531
UG-0008,LSPK
UG-0008,NVVF
UG-0008,SD-0015
UG-0008,ZM-0020
UG-0008,LB-0004
UG-0008,PTYA
UG-0008,PY-0030
UG-0008,PY-0033
UG-0008,SK-0075
UG-0008,SNFL
UG-0008,DNMA
UG-0008,MG-0006
UG-0008,LIDA
UG-0008,OEPF
UG-0008,MY-0041
UG-0008,OMBY
UG-0008,LRPH
UG-0008,GGCF
UG-0008,FDMH
FQCB,VNBR
FQCB,ZM-0019
FQCB,HBBE
FQCB,GAMK
FQCB,BR-1695
FQCB,SGST
FQCB,VCCJ
FQCB,OEDF
FQCB,OMAR
FQCB,MY-0041
FQCB,HESC
FQCB,US-2932
FQCB,GGGB
FQCB,DE-0347
FQCB,NG-0007
FQCB,FWLE
FQCB,ZW-0054
FQCB,IT-0237
FQCB,SPTI
FQCB,FDBT
FQCB,HUKC
FQCB,FLNY
FQCB,GUKU
FQCB,73IA
FQCB,EDDG
FQCB,GB-0968
FQCB,GANK
FQCB,GUFH
FQCB,UA-0030
LIAR,HCMW
LIAR,K1X1
LIAR,LSXV
LIAR,UKLN
LIAR,SUJL
LIAR,FNHU
LIAR,PTSA
LIAR,DNYO
LIAR,EDQR
LIAR,ELUS
LIAR,UTAA
LIAR,NO-0017
LIAR,FKKN
LIAR,DNBB
LIAR,LR-0001
LIAR,TM-UT56
LIAR,UG25
LIAR,VN-0037
LIAR,GASK
LIAR,OEPF
LIAR,PTPN
LIAR,LRTM
LIAR,UG28
LIAR,HSWD
LIAR,GLRB
LIAR,FLSH
LIAR,FR-0312
LIAR,BR-0131
LIAR,DWO
LIAR,SPCC
LIAR,LSPF
LIAR,SK-0007
LIAR,UA-0054
UG-0009,UA-0033
UG-0009,CM-0011
UG-0009,HSKI
UG-0009,UG25
UG-0009,DTTB
UG-0009,GABD
UG-0009,GGBF
UG-0009,WBKO
UG-0009,OJ38
UG-0009,FDNS
UG-0009,ELLX
UG-0009,IT-0531
UG-0009,LFDE
UG-0009,SGPI
UG-0009,MZ-0025
UG-0009,GAMK
UG-0009,LIPV
UG-0009,FLSH
UG-0009,HSGO
UG-0009,MZ-0050
UG-0009,FLMO
UG-0009,FMMS
UG-0009,NTGM
UG-0009,FR-0518
UG-0009,CM-0004
UG-0009,CM-0009
UG-0009,UY-0010
UG-0009,FVBB
UG-0009,DNKN
UG-0009,BD-0039
NVVB,GUMA
NVVB,JO-0006
NVVB,AE-0091
NVVB,AM-0009
NVVB,LV-0054
NVVB,BG-0110
NVVB,HBBO
NVVB,MY-0041
NVVB,UTAT
NVVB,NTAA
NVVB,UA-0182
NVVB,HBBL
NVVB,GABD
NVVB,BD-0024
NVVB,TPT
NVVB,BYL
NVVB,FWKI
NVVB,DRZL
NVVB,RS-0009
NVVB,HEOC
NVVB,OEHW
NVVB,FR-0312
NVVB,IT-0478
NVVB,RS-0006
NVVB,AO-0015
NVVB,RO-0003
NVVB,DNKN
NVVB,LV-0013
NVVB,GGCF
NVVB,FR-0343
NVVB,ZM-0019
NVVB,BG-0103
NVVB,SUJL
NVVB,PY-0016
NVVB,LSGG
NVVB,SPPO
NVVB,LIPV
FVMN,BD-0003
FVMN,GE-0018
FVMN,IT-0565
FVMN,UDYE
FVMN,DGAA
FVMN,UGKO
FVMN,UA-0028
FVMN,NTKF
FVMN,FR-0312
FVMN,UY-0019
FVMN,NE-0004
FVMN,NVVF
FVMN,CM-0004
FVMN,PF-0002
FVMN,ZW-0021
FVMN,NO-0103
FVMN,73IA
FVMN,PY-0035
FVMN,SGES
FVMN,FWKI
FVMN,UY-0010
FVMN,FDBM
FVMN,FLSH
FVMN,VN-0055
FVMN,UA-0033
FVMN,SK-0018
FVMN,LB-0004
FVMN,DGTK
FVMN,BG-0110
OBKH,US-2786
OBKH,DRZL
OBKH,HCMN
OBKH,SWGI
OBKH,GABF
OBKH,ES-0181
OBKH,RVC
OBKH,SGES
OBKH,HCMG
OBKH,RS-0009
OBKH,RO-0001
OBKH,DNMA
OBKH,LBWB
OBKH,GGGB
OBKH,VN-0042
OBKH,GLRB
OBKH,UY-0002
OBKH,MZ-0050
OBKH,DRZN
OBKH,BI-0002
OBKH,LSZN
OBKH,FR-0518
OBKH,NVSE
OBKH,GLMR
OBKH,OEJF
OBKH,PTSA
OBKH,HBBO
HUEN,SD-0001
HUEN,SO-0011
HUEN,VNLD
HUEN,RS-0006
HUEN,SK-0046
HUEN,DE-0767
HUEN,UT1F
HUEN,UTAV
HUEN,FWZA
HUEN,SO-0010
HUEN,DRZL
HUEN,LEJR
HUEN,LRPH
HUEN,LSGG
HUEN,UG-0016
HUEN,FM-ULI
HUEN,DRRD
HUEN,FWSU
HUEN,MG-DOA
HUEN,NTUV
HUEN,OMFJ
HUEN,LBWB
HUEN,VGTJ
HUEN,LYKI
HUEN,ES-0021
HUEN,LEMS
HUEN,NE-0002
HUEN,HEAZ
HUEN,FMCI
SY-0028,UT1F
SY-0028,LRPH
SY-0028,JO-0006
SY-0028,LSPK
SY-0028,RI22
SY-0028,NTGE
SY-0028,ZW-0007
SY-0028,BR-1827
SY-0028,US-2932
SY-0028,FMCI
SY-0028,DTKA
SY-0028,LSTA
SY-0028,FDSM
SY-0028,LU-0002
SY-0028,FR-0418
SY-0028,BR-0131
SY-0028,EGJJ
SY-0028,NTKO
SY-0028,UA-0145
SY-0028,FNPA
SY-0028,HCMN
SY-0028,LBSD
SY-0028,UY-0002
SY-0028,UG-0007
SY-0028,HSKI
SY-0028,DWO
SY-0028,IT-0565
SY-0028,GH-0001
SY-0028,LK-0002
SY-0028,UG28
SY-0028,SPOA
SY-0028,MY-0016
SY-0028,OBBS
GB-0450,SPBC
GB-0450,UG-0007
GB-0450,LV-1288
GB-0450,NTAA
GB-0450,SD9B
GB-0450,LV-0054
GB-0450,LV-0040
GB-0450,AO-0055
GB-0450,NVSP
GB-0450,FWKI
GB-0450,GAMK
GB-0450,HUKC
GB-0450,UY-0002
GB-0450,DRZL
GB-0450,LESA
GB-0450,BG-0103
GB-0450,LV-0017
GB-0450,LSPK
GB-0450,TM-UT52
GB-0450,FKKN
GB-0450,OEJF
GB-0450,FM-0002
GB-0450,BR-1695
GB-0450,OLKA
GB-0450,FNPA
GB-0450,FNZE
GB-0450,FR-0312
GB-0450,ZM-0018
GB-0450,FMML
GB-0450,LSZH
GB-0450,GB-0908
GB-0450,HCMG
GB-0450,GUGO
GB-0450,Z19O
GB-0450,OMAR
EDMI,OMAQ
EDMI,PY-0063
EDMI,GAMK
EDMI,3L7
EDMI,DGAH
EDMI,GH-0001
EDMI,GB-0774
EDMI,DGLW
EDMI,VN-0055
EDMI,ELLX
EDMI,LYNI
EDMI,BYV
EDMI,GB-0968
EDMI,LSZO
EDMI,IT-0478
EDMI,LV-1288
EDMI,BG-0119
EDMI,UG24
EDMI,VNPL
EDMI,SA-0002
LRTM,NA13
LRTM,GW-0001
LRTM,IT-0478
LRTM,HE31
LRTM,DWO
LRTM,VNTR
LRTM,FWNB
LRTM,LFFB
LRTM,UG-0007
LRTM,SPSA
LRTM,ZM-0020
LRTM,GLBU
LRTM,BG-0110
LRTM,RO-0001
LRTM,BG-0119
LRTM,DGAA
LRTM,SK-0075
LRTM,UG24
LRTM,FKKO
LRTM,GGGB
LRTM,DRZN
LRTM,GUMA
LRTM,ZM-0019
LRTM,RO-0014
LRTM,VGSG
LRTM,DT70
LRTM,UA-0144
LRTM,LSTA
LRTM,HEOC
LRTM,LT-0012
LRTM,HESW
LRTM,DNBC
LRTM,UA-0145
LRTM,LIAR
LRTM,IT-0040
LRTM,AE-0115
LRTM,DRZR
LRTM,FLMO
LRTM,LK-0004
LRTM,UDSG
LRTM,HCMB
LRTM,HSGN
LRTM,FHAW
LRTM,GATB
LRTM,EGJJ
NVVF,AO-0015
NVVF,SWGI
NVVF,RS-0001
NVVF,PTSA
NVVF,AE-0128
NVVF,FNPA
NVVF,NO-0008
NVVF,BG-0080
NVVF,GUGO
NVVF,AM-0005
NVVF,LFPU
NVVF,CM-0011
NVVF,GAMK
NVVF,FVMN
NVVF,GB-0676
NVVF,RS-0006
NVVF,ZM-0033
NVVF,LB-0007
NVVF,BG-0110
NVVF,UG-0008
NVVF,DGLY
NVVF,GUSA
NVVF,DTTB
NVVF,ELNT
NVVF,GB-0968
NVVF,FMNA
NVVF,UA-0054
NVVF,GE-0018
NVVF,UTAV
NVVF,LRCV
NVVF,GANK
NVVF,RO-0003
NVVF,FDMH
BG-0067,FM-ULI
BG-0067,OLKA
BG-0067,FDMH
BG-0067,DNYO
BG-0067,UTAT
BG-0067,RI22
BG-0067,SK-0011
BG-0067,SK-0075
BG-0067,NTKO
BG-0067,HSWD
BG-0067,ELUS
BG-0067,OJ38
BG-0067,FHSH
BG-0067,VNDP
BG-0067,SA-0002
BG-0067,FR-0307
BG-0067,FMCI
BG-0067,DGAH
BG-0067,HSGN
BG-0067,DNMM
BG-0067,VCCK
BG-0067,LV-0032
BG-0067,NVVI
BG-0067,BR-1478
BG-0067,LBWB
BG-0067,SPCC
BG-0067,GB-0908
BG-0067,MZ-0004
BG-0067,UTAA
BG-0067,LB-0005
BG-0067,MY-0026
BG-0067,DTMB
BG-0067,LB-0007
BG-0067,OEGT
BG-0067,RO-0014
BG-0067,FMSC
BG-0067,DRRU
BG-0067,MG-0006
BG-0067,OBBI
NVVI,EGJJ
NVVI,TM-UT52
NVVI,GE-0018
NVVI,VVDN
NVVI,GANK
NVVI,NTGG
NVVI,AE-0128
NVVI,SPCC
NVVI,VNLD
NVVI,ELUS
NVVI,HSGF
NVVI,RO-0044
NVVI,DNMA
NVVI,AO-0030
NVVI,OEUM
NVVI,PTPN
NVVI,BG-0067
NVVI,LIPV
NVVI,TM-0003
NVVI,HBBO
NVVI,BG-0119
NVVI,3L7
NVVI,BI-0002
NVVI,FNCC
NVVI,VNVT
NVVI,FMNA
NVVI,SPSJ
NVVI,LSZO
NVVI,BG-0080
NVVI,DRZL
NVVI,OLRA
NVVI,RO-0014
NVVI,ES-0021
NVVI,HSSK
NVVI,FR-0418
NVVI,HUKS
NVVI,DGLN
NVVI,DE-0347
NVVI,SA-0002
NVVI,VNPK
SWGI,NVVF
SWGI,GAKM
SWGI,SK-0073
SWGI,OBKH
SWGI,GLRB
SWGI,FDBM
SWGI,SUJL
SWGI,GGBU
SWGI,DGSI
SWGI,ES-0267
SWGI,AE-0128
SWGI,HE31
SWGI,OJ38
SWGI,SK-0011
SWGI,SPBC
SWGI,LRPH
SWGI,SNFL
SWGI,AO-0005
SWGI,AE-0091
SWGI,DNKN
SWGI,FDBT
SWGI,K7K5
SWGI,FR-0312
SWGI,AO-0022
SWGI,IT-0478
SWGI,AM-0005
SWGI,FWZA
SWGI,BYV
LBSD,LSZO
LBSD,SPOA
LBSD,FWZA
LBSD,UD21
LBSD,EGJJ
LBSD,HCMH
LBSD,IT-0531
LBSD,LFPU
LBSD,VGSG
LBSD,DTTR
LBSD,HUKC
LBSD,SPBC
LBSD,EDXD
LBSD,NTGM
LBSD,IT-0237
LBSD,AO-0005
LBSD,UKLN
LBSD,UTAT
LBSD,LSGG
LBSD,ZM-0002
LBSD,LRCV
LBSD,GLMR
LBSD,SY-0028
LBSD,AO-0022
LBSD,HUMW
LBSD,GAKA
LBSD,3L7
LBSD,NVSL
LBSD,KBPP
LBSD,UGSB
LBSD,ES-0039
LBSD,UY-0022
LBSD,LV-0054
LBSD,OMAQ
LBSD,LSPK
LBSD,HUKD
LBSD,LEMS
FWNB,BD-0022
FWNB,IT-0237
FWNB,UDYE
FWNB,LRPH
FWNB,DNMM
FWNB,LK-0002
FWNB,LRTM
FWNB,DNMA
FWNB,OMBY
FWNB,BYL
FWNB,FWLE
FWNB,FNXA
FWNB,AM-0001
FWNB,GUCY
FWNB,UY-0010
FWNB,DRZN
FWNB,SD8U
FWNB,HEBA
FWNB,PY-0016
FWNB,AO-0055
FWNB,GANK
FWNB,AO-0030
FWNB,LB-0007
FWNB,VGIS
FWNB,ENHD
FWNB,LV-0013
FWNB,UA-0054
FWNB,UG-0016
FWNB,LYKI
FWNB,EDTK
FWNB,LB-0004
