from,to
RO-0056,RO-0047
RO-0056,RO-0065
RO-0056,LOWI
RO-0056,GB-0164
RO-0056,EVKA
RO-0056,SK-0010
RO-0056,EBTR
RO-0056,LOWS
RO-0056,EBSP
RO-0056,SK-0025
RO-0056,LDZS
RO-0056,UATG
RO-0056,LAKO
RO-0056,BIKE
GB-0603,LV-0053
GB-0603,EBOT
GB-0603,EHDL
GB-0603,LV-0040
GB-0603,BG-0080
GB-0603,GB-0826
GB-0603,LASR
GB-0603,NL-0070
GB-0603,LV-0044
GB-0603,SK-0025
GB-0603,RO-0041
GB-0603,LDZA
GB-0603,LZTR
GB-0603,EVLA
GB-0603,LBSS
GB-0603,MD-0006
GB-0603,NL-0036
GB-0603,EHLW
GB-0603,HR-0018
GB-0603,RO-0007
GB-0603,RO-0011
GB-0603,LBWB
GB-0603,LV-0054
GB-0603,EBTR
GB-0603,LUTR
GB-0603,BIFZ
GB-0603,NL-0033
RO-0051,BITE
RO-0051,GB-0986
RO-0051,BG-0082
RO-0051,LT-0012
RO-0051,LAVL
RO-0051,LZNI
RO-0051,EVTA
RO-0051,EHEH
RO-0051,LV-0028
RO-0051,EBGB
RO-0051,GB-0450
RO-0051,SK-0064
RO-0051,LOAN
RO-0051,UATG
RO-0051,GB-0102
RO-0051,SK-0046
RO-0051,MD-0002
RO-0051,EBLZ
RO-0051,RO-0001
RO-0051,LRCV
NL-0058,EBMA
NL-0058,BG-0030
NL-0058,NL-0070
NL-0058,EHMZ
NL-0058,BG-0067
NL-0058,EHDL
NL-0058,NL-0008
NL-0058,MD-0006
NL-0058,SK-0007
NL-0058,LV-0050
NL-0058,LBPR
NL-0058,EVKA
NL-0058,LOWW
NL-0058,EBTR
NL-0058,EBSP
NL-0058,LB45
NL-0058,RO-0001
NL-0058,EGSN
NL-0056,EBCS
NL-0056,LRCV
NL-0056,BISN
NL-0056,RO-0041
NL-0056,LV-0053
NL-0056,LV-0051
NL-0056,GB-0897
NL-0056,LZKC
NL-0056,SK-0011
NL-0056,LDZU
NL-0056,RO-0001
NL-0056,SK-0013
NL-0056,GB-0162
NL-0056,LBBG
NL-0056,NL-0023
NL-0056,SK-0064
NL-0056,LV-0044
NL-0056,LV-1288
NL-0056,GB-0596
NL-0056,BG-0119
NL-0056,RO-0003
NL-0056,LV-0013
LAGJ,LAVL
LAGJ,RO-0065
LAGJ,BG-0019
LAGJ,EBOT
LAGJ,RO-0060
LAGJ,LOWG
LAGJ,BIRK
LAGJ,LV-0051
LAGJ,LBBG
LAGJ,BIHU
LAGJ,LV-0032
LAGJ,GB-0639
LAGJ,NL-0070
LAGJ,GB-0162
LAGJ,SK-0048
LAGJ,BG-0067
LAGJ,LDRO
LAGJ,LOLK
GB-0164,LDVC
GB-0164,LRPH
GB-0164,LOWZ
GB-0164,LAVL
GB-0164,LV-0032
GB-0164,EBMA
GB-0164,UGMS
GB-0164,AL-0010
GB-0164,BE-0029
GB-0164,MD-0001
GB-0164,RO-0056
GB-0164,LOWI
GB-0164,LR82
GB-0164,DE-0354
GB-0164,EHEH
GB-0164,LZKC
GB-0164,NL-0072
GB-0164,NL-0045
GB-0164,LV-0054
GB-0164,LUBM
GB-0164,EBSP
GB-0164,RO-0007
GB-0164,LDRG
GB-0164,EBCS
LXGB,BISN
LXGB,LOLW
LXGB,LUCH
LXGB,EHNP
LXGB,LUBM
LXGB,MD-0005
LXGB,MD-0001
LXGB,LBBZ
LXGB,LBPR
LXGB,EHLW
LXGB,GB-0937
LXGB,SK-0025
LXGB,RO-0012
LXGB,LOWG
LXGB,EGSN
LXGB,LAKV
LXGB,GB-OUK
LXGB,LOAV
LXGB,HR-0010
LXGB,EBCI
LXGB,EBUL
LXGB,LV-0051
LXGB,LV-0017
BIFZ,LV-0013
BIFZ,LOAN
BIFZ,LAKO
BIFZ,SK-0009
BIFZ,LDZA
BIFZ,BIGH
BIFZ,RO-0014
BIFZ,EBTR
BIFZ,MD-0006
BIFZ,BG-0119
BIFZ,LDPM
BIFZ,GB-0450
BIFZ,BG-0019
BIFZ,EBLZ
BIFZ,EBZW
BIFZ,BIHU
BIFZ,GB-0102
BIFZ,LATI
BIFZ,LOGP
BIFZ,LDRI
BIFZ,GB-OUK
BIFZ,GB-0603
BIFZ,BIRG
BIFZ,SK-0085
BIFZ,SK-0013
BIFZ,NL-0072
SK-0011,UATG
SK-0011,GB-0639
SK-0011,RO-0047
SK-0011,LDSB
SK-0011,EVTA
SK-0011,BIBA
SK-0011,IS-0001
SK-0011,GB-0897
SK-0011,EVGA
SK-0011,HR-0016
SK-0011,EHDL
SK-0011,NL-0056
SK-0011,LV-0044
SK-0011,LZNI
SK-0011,LUCL
SK-0011,LBKJ
SK-0011,BIFF
SK-0011,RO-0011
SK-0011,LASK
SK-0011,NL-0049
SK-0011,LOAV
SK-0011,BG-0080
SK-0011,BG-0082
SK-0011,BIBL
LZKC,LASR
LZKC,SK-0064
LZKC,HR-0009
LZKC,EBMA
LZKC,LOKW
LZKC,RO-0044
LZKC,SK-0018
LZKC,NL-0056
LZKC,LZRU
LZKC,LV-0050
LZKC,MD-0001
LZKC,LOLK
LZKC,LOWZ
LZKC,GB-0162
LZKC,LOWW
LZKC,LBBZ
LZKC,GB-0164
LZKC,HR-0001
LZKC,EHMZ
LZKC,BIHU
LZKC,EBLE
LZKC,SK-0048
LZKC,EBZW
LZKC,AT-0024
LZKC,GB-0639
LZKC,EGSN
LZKC,LV-1288
SK-0010,GB-1021
SK-0010,BG-0119
SK-0010,LDRI
SK-0010,SK-0007
SK-0010,IS-0003
SK-0010,EBMA
SK-0010,HR-0009
SK-0010,BG-0019
SK-0010,LOGW
SK-0010,RO-0056
SK-0010,LATI
SK-0010,LDZJ
SK-0010,NL-0045
SK-0010,EBTR
SK-0010,BG-0110
SK-0010,BIFF
SK-0010,LDZK
SK-0010,BISN
SK-0010,EVKA
SK-0010,LDZA
SK-0010,BG-0021
SK-0010,RO-0001
SK-0010,BG-0037
SK-0010,BIHS
SK-0013,EVTA
SK-0013,GB-0937
SK-0013,LASK
SK-0013,MD-0005
SK-0013,HR-0010
SK-0013,LROD
SK-0013,LBBG
SK-0013,X-VIE
SK-0013,BITE
SK-0013,SK-0064
SK-0013,LUTR
SK-0013,RO-0060
SK-0013,LBWB
SK-0013,LV-0054
SK-0013,NL-0056
SK-0013,EBZW
SK-0013,RO-0014
SK-0013,EHEH
SK-0013,LAKV
SK-0013,DE-0354
SK-0013,LBSD
SK-0013,SK-0075
SK-0013,BIFZ
LV-0044,UGMS
LV-0044,LV-0032
LV-0044,NL-0023
LV-0044,LATI
LV-0044,EBBN
LV-0044,LV-0054
LV-0044,LOGW
LV-0044,LROD
LV-0044,MD-0003
LV-0044,GB-0603
LV-0044,BIHL
LV-0044,GB-1021
LV-0044,SK-0011
LV-0044,LBSD
LV-0044,MD-0005
LV-0044,BG-0080
LV-0044,LAKU
LV-0044,RO-0041
LV-0044,EVTA
LV-0044,NL-0045
LV-0044,BITN
LV-0044,NL-0056
LV-0044,LOWG
LV-0044,LV-0013
LV-0044,EBAV
LV-0044,EBZW
SK-0018,SK-0025
SK-0018,BISN
SK-0018,LDPL
SK-0018,LZKC
SK-0018,LV-0010
SK-0018,RO-0011
SK-0018,EBFS
SK-0018,EBGB
SK-0018,GB-0639
SK-0018,LOLK
SK-0018,LV-0017
SK-0018,BG-0030
SK-0018,GB-0162
SK-0018,EBOT
SK-0018,GB-0102
SK-0018,BIHL
SK-0018,BG-0037
SK-0018,LUKK
SK-0018,UGMS
SK-0018,LBBZ
EHLW,LUBL
EHLW,LV-0010
EHLW,SK-0025
EHLW,LUCH
EHLW,LAVL
EHLW,EHDL
EHLW,LOIJ
EHLW,NL-0036
EHLW,BG-0103
EHLW,LDZA
EHLW,GB-0102
EHLW,LXGB
EHLW,RO-0012
EHLW,GB-0826
EHLW,LBBZ
EHLW,GB-0603
EHLW,GB-0897
EHLW,EGDA
EHLW,GB-0162
EHLW,NL-0071
EHLW,RO-0065
EHLW,MD-0001
EHLW,BE-0007
EHLW,MD-0006
EHLW,BE-0029
EHLW,LDPN
RO-0067,LOWI
RO-0067,EBZU
RO-0067,EBUL
RO-0067,GB-1021
RO-0067,GB-0897
RO-0067,RO-0056
RO-0067,MD-0004
RO-0067,GB-0986
RO-0067,BITN
RO-0067,BIRG
RO-0067,SK-0046
RO-0067,HR-0018
RO-0067,BG-0030
RO-0067,LV-0054
RO-0067,LV-0051
RO-0067,LAKV
RO-0067,MD-0002
RO-0067,LOAN
RO-0067,NL-0070
RO-0067,LRPH
RO-0067,BIGH
RO-0067,SK-0009
RO-0067,RO-0012
RO-0067,BITE
RO-0067,SK-0007
RO-0067,RO-0001
RO-0067,GB-0826
RO-0067,LUCH
RO-0065,LAGJ
RO-0065,LRTM
RO-0065,BIVI
RO-0065,LOIJ
RO-0065,EHMZ
RO-0065,RO-0047
RO-0065,LZRU
RO-0065,RO-0044
RO-0065,EBLZ
RO-0065,RO-0056
RO-0065,LAKO
RO-0065,SK-0075
RO-0065,NL-0036
RO-0065,LAVL
RO-0065,EHDL
RO-0065,LRCV
RO-0065,BIHS
RO-0065,EBBN
RO-0065,EHLW
RO-0065,HR-0016
RO-0065,SK-0048
NL-0049,LDRO
NL-0049,LOWL
NL-0049,RO-0056
NL-0049,DE-0354
NL-0049,LUBM
NL-0049,BIHL
NL-0049,SK-0064
NL-0049,LOIA
NL-0049,EBBN
NL-0049,LOGW
NL-0049,UGMS
NL-0049,HR-0009
NL-0049,GB-0986
NL-0049,RO-0047
NL-0049,LUBL
NL-0049,IS-0004
NL-0049,GB-0639
NL-0049,LOWZ
NL-0049,SK-0011
NL-0049,BG-0080
NL-0049,LOLU
NL-0049,EGDA
LV-0051,LDZS
LV-0051,LOKM
LV-0051,BG-0037
LV-0051,BIGH
LV-0051,NL-0056
LV-0051,BIVI
LV-0051,EVEA
LV-0051,MD-0007
LV-0051,NL-0072
LV-0051,GB-0596
LV-0051,DE-0354
LV-0051,LV-0052
LV-0051,LAGJ
LV-0051,RO-0067
LV-0051,RO-0047
LV-0051,LV-0040
LV-0051,GB-0937
LV-0051,LT-0012
LV-0051,LOKW
LV-0051,LXGB
LV-0051,LDRO
LV-0051,RO-0060
RO-0060,LBPR
RO-0060,BIHL
RO-0060,LRTM
RO-0060,LDRO
RO-0060,LOGW
RO-0060,KZ-0062
RO-0060,LAGJ
RO-0060,SK-0013
RO-0060,BG-0080
RO-0060,EBSP
RO-0060,LOAN
RO-0060,GB-0937
RO-0060,EHDL
RO-0060,GB-OUK
RO-0060,LUCL
RO-0060,EBCS
RO-0060,LDRG
RO-0060,MD-0002
RO-0060,LV-0051
RO-0060,LDZS
RO-0060,NL-0062
LDPN,EBFS
LDPN,NL-0033
LDPN,LBWB
LDPN,SK-0085
LDPN,LOWI
LDPN,EBOT
LDPN,SK-0075
LDPN,AL-0010
LDPN,SK-0007
LDPN,GB-0897
LDPN,AL-LA10
LDPN,LDRI
LDPN,EBBE
LDPN,LV-0015
LDPN,BISN
LDPN,LZNI
LDPN,HR-0010
LDPN,BIRK
LDPN,LV-0052
LDPN,BIFF
LDPN,MD-0006
LDPN,LV-0054
LDPN,SK-0082
LDPN,EHNP
LDPN,MD-0004
LDPN,EHLW
LDPN,BG-0103
LV-0050,SK-0007
LV-0050,SK-0073
LV-0050,BG-0119
LV-0050,LV-0052
LV-0050,DE-0354
LV-0050,LUCL
LV-0050,EBBN
LV-0050,LDPL
LV-0050,NL-0045
LV-0050,LDPM
LV-0050,GB-0986
LV-0050,GB-0143
LV-0050,MD-0005
LV-0050,LZKC
LV-0050,GB-1021
LV-0050,NL-0058
LV-0050,NL-0033
LV-0050,BG-0103
LV-0050,BIRK
LV-0050,RO-0014
LV-0050,AL-0003
LV-0050,LBKJ
LV-0050,EBMA
LV-0050,EBCI
LV-0050,LAKV
LV-0050,NL-0036
LV-0050,NL-0062
LV-0050,EBZR
LV-0050,LB45
LV-0050,BG-0067
LV-0050,LBSS
LV-0050,LBBZ
LDPM,BG-0067
LDPM,EGCE
LDPM,SK-0025
LDPM,MD-0002
LDPM,IS-0001
LDPM,LV-0050
LDPM,EBAV
LDPM,EBUL
LDPM,EBLZ
LDPM,LZDV
LDPM,BIFZ
LDPM,EBOT
LDPM,BIKE
LDPM,LDZU
LDPM,GB-0011
LDPM,DE-0354
LDPM,HR-0001
LDPM,GB-0102
LDPM,NL-0036
LDPM,LUBL
LDPM,LBBZ
LDPM,LV-0052
LDPM,BIGH
LDPL,LOIJ
LDPL,BG-0080
LDPL,LDVC
LDPL,X-VIE
LDPL,SK-0018
LDPL,LV-0050
LDPL,LBSS
LDPL,UGMS
LDPL,LRCV
LDPL,LV-1288
LDPL,BG-0019
LDPL,EHGG
LDPL,LUCL
LDPL,EVGA
NL-0045,BG-0030
NL-0045,LV-0054
NL-0045,LBPR
NL-0045,BIVI
NL-0045,LV-0050
NL-0045,BG-0042
NL-0045,X-VIE
NL-0045,LOGP
NL-0045,LV-0052
NL-0045,LDZK
NL-0045,LRTM
NL-0045,SK-0010
NL-0045,GB-0450
NL-0045,RO-0044
NL-0045,LV-0044
NL-0045,EVGA
NL-0045,GB-0164
NL-0045,LBBG
NL-0045,LOKM
NL-0045,AL-LA10
NL-0045,LOLW
NL-0045,EVEA
NL-0045,EBZR
BG-0103,NL-0072
BG-0103,LOGW
BG-0103,LOAN
BG-0103,LAKO
BG-0103,HR-0018
BG-0103,EHLW
BG-0103,SK-0064
BG-0103,LUKK
BG-0103,LASK
BG-0103,EBUL
BG-0103,GB-OUK
BG-0103,LV-0050
BG-0103,LR82
BG-0103,BIBA
BG-0103,RO-0044
BG-0103,EBBN
BG-0103,EBZU
BG-0103,LDZA
BG-0103,LOKW
BG-0103,LAVL
BG-0103,BG-0037
BG-0103,LDPN
BIFF,BIRG
BIFF,LDVC
BIFF,EBFS
BIFF,EBMA
BIFF,NL-0075
BIFF,UATG
BIFF,EBUL
BIFF,BE-0007
BIFF,LDZU
BIFF,RO-0044
BIFF,LUKK
BIFF,IS-0001
BIFF,LBPR
BIFF,LDPN
BIFF,SK-0011
BIFF,SK-0010
BIFF,GB-0937
BIFF,LV-0028
BIFF,BG-0007
BIFF,BG-0082
GB-1021,AL-LA10
GB-1021,SK-0010
GB-1021,LROD
GB-1021,RO-0067
GB-1021,SK-0046
GB-1021,EGDA
GB-1021,NL-0071
GB-1021,MD-0003
GB-1021,LAVL
GB-1021,MD-0007
GB-1021,LDZJ
GB-1021,LV-0050
GB-1021,LV-0044
GB-1021,MD-0006
GB-1021,EBZW
GB-1021,LAKV
GB-1021,LBSS
GB-1021,LV-0015
GB-1021,EVLA
GB-1021,HR-0020
GB-1021,SK-0009
GB-1021,LDSB
GB-1021,EBBZ
GB-1021,EBGB
GB-1021,LV-0053
GB-1021,GB-0826
GB-1021,BIVI
GB-1021,LDVC
EBOT,GB-0603
EBOT,EBZW
EBOT,LZTR
EBOT,MD-0002
EBOT,LDPN
EBOT,LAGJ
EBOT,LASR
EBOT,LOWI
EBOT,LBKJ
EBOT,LDPM
EBOT,SK-0018
EBOT,EBCI
EBOT,GB-0450
EBOT,LRCV
EBOT,X-VIE
EBOT,BINF
EBOT,RO-0011
EBOT,BIVI
EBOT,LV-0052
EBOT,EGCE
EBOT,LOGW
BG-0119,SK-0010
BG-0119,BG-0021
BG-0119,LV-0050
BG-0119,LOKM
BG-0119,GB-0596
BG-0119,EBBN
BG-0119,LDZS
BG-0119,SK-0009
BG-0119,LRCV
BG-0119,BIFZ
BG-0119,BG-0067
BG-0119,LOAV
BG-0119,SK-0064
BG-0119,EHMZ
BG-0119,LOGP
BG-0119,NL-0056
BG-0119,BIRG
NL-0033,LDPN
NL-0033,HR-0001
NL-0033,LOIJ
NL-0033,HR-0015
NL-0033,IS-0004
NL-0033,BG-0067
NL-0033,EHEH
NL-0033,EBSP
NL-0033,LDZK
NL-0033,LV-0010
NL-0033,LV-0050
NL-0033,RO-0011
NL-0033,BIGH
NL-0033,SK-0009
NL-0033,GB-0826
NL-0033,IS-0001
NL-0033,LRCV
NL-0033,BIHL
NL-0033,LUBL
NL-0033,EGSN
NL-0033,GB-0603
NL-0033,LZRU
LV-0032,LV-0044
LV-0032,MD-0007
LV-0032,EBZR
LV-0032,EBFS
LV-0032,GB-0164
LV-0032,MD-0004
LV-0032,LRPH
LV-0032,HR-0018
LV-0032,LDZA
LV-0032,BG-0110
LV-0032,GB-0826
LV-0032,LBSS
LV-0032,AL-LA10
LV-0032,EBZW
LV-0032,LBKJ
LV-0032,BG-0082
LV-0032,LAGJ
LV-0032,EVLA
LV-0032,NL-0036
LV-0032,EBUL
LV-0032,LDRO
LV-0032,EBLZ
LV-0032,LZDV
LV-0032,BIHL
EVGA,LRPH
EVGA,LBSD
EVGA,LUTR
EVGA,SK-0011
EVGA,BIRG
EVGA,NL-0008
EVGA,NL-0070
EVGA,LV-0010
EVGA,GB-0881
EVGA,LV-0015
EVGA,LRBS
EVGA,EGCE
EVGA,SK-0009
EVGA,LATI
EVGA,LDRG
EVGA,NL-0045
EVGA,GB-0639
EVGA,BG-0067
EVGA,LDRI
EVGA,LDPL
SK-0007,LDSB
SK-0007,LV-0050
SK-0007,LOKW
SK-0007,IS-0001
SK-0007,SK-0010
SK-0007,MD-0001
SK-0007,EBZW
SK-0007,LOLW
SK-0007,LDPN
SK-0007,GB-OUK
SK-0007,MD-0004
SK-0007,NL-0058
SK-0007,LOWI
SK-0007,LDZU
SK-0007,LOGW
SK-0007,EBBE
SK-0007,LOWL
SK-0007,BE-0007
SK-0007,LUTR
SK-0007,EBMA
SK-0007,BE-0029
SK-0007,GB-0826
SK-0007,EBZU
SK-0007,MD-0002
SK-0007,BIGH
SK-0007,BG-0110
SK-0007,RO-0067
SK-0007,LV-0015
SK-0009,GB-0596
SK-0009,LBKJ
SK-0009,BIFZ
SK-0009,BG-0080
SK-0009,LRCV
SK-0009,EVEA
SK-0009,NL-0062
SK-0009,LDZA
SK-0009,HR-0018
SK-0009,LUKK
SK-0009,BG-0119
SK-0009,LBSS
SK-0009,EBZR
SK-0009,LOIJ
SK-0009,LV-0052
SK-0009,BIGH
SK-0009,AL-LA10
SK-0009,NL-0033
SK-0009,LDZU
SK-0009,NL-0023
SK-0009,LOWI
SK-0009,EVGA
SK-0009,UATG
SK-0009,RO-0067
SK-0009,LV-0017
SK-0009,LV-0010
SK-0009,GB-1021
SK-0009,EGDA
SK-0009,BG-0042
SK-0009,LT-0012
SK-0009,LBBG
GB-0986,RO-0051
GB-0986,BIGH
GB-0986,LOWG
GB-0986,LBKJ
GB-0986,NL-0143
GB-0986,EBCI
GB-0986,RO-0067
GB-0986,LV-0050
GB-0986,BG-0110
GB-0986,RO-0014
GB-0986,LOGW
GB-0986,LBWB
GB-0986,LV-0017
GB-0986,GB-0639
GB-0986,BG-0080
GB-0986,LDZS
GB-0986,EBBZ
GB-0986,LAVL
GB-0986,NL-0049
GB-0986,EBUL
GB-0986,BISN
GB-0986,LOWS
GB-0986,EBLZ
GB-0986,LB45
GB-0986,SK-0065
GB-0986,SK-0048
GB-0986,EHGG
LV-0040,LOAN
LV-0040,EGSN
LV-0040,LUBM
LV-0040,BISN
LV-0040,BG-0030
LV-0040,GB-0603
LV-0040,BIRK
LV-0040,LBSS
LV-0040,LDZS
LV-0040,SK-0065
LV-0040,LBKJ
LV-0040,LV-0051
LV-0040,AL-0003
LV-0040,LDRI
LV-0040,HR-0009
LV-0040,GB-0102
LV-0040,LOGP
LV-0040,NL-0023
LV-0040,LZTR
LV-0040,LV-1288
LV-0040,EBLZ
LV-0040,GB-0826
LV-0040,BIKE
LV-0040,UATG
LV-0040,LV-0053
LV-0040,LOLU
LV-0040,LV-0015
LV-0040,EVLA
NL-0036,EBLE
NL-0036,BIHS
NL-0036,NL-0075
NL-0036,LB45
NL-0036,EBLZ
NL-0036,LASR
NL-0036,MD-0003
NL-0036,LOWI
NL-0036,EBBN
NL-0036,EHLW
NL-0036,RO-0065
NL-0036,EVLA
NL-0036,EBAV
NL-0036,LV-0052
NL-0036,BIHU
NL-0036,SK-0065
NL-0036,EHMZ
NL-0036,GB-0603
NL-0036,LV-0032
NL-0036,BG-0067
NL-0036,EBMA
NL-0036,LV-0050
NL-0036,LDPM
NL-0036,NL-0008
NL-0036,HR-0018
LBKJ,SK-0009
LBKJ,HR-0015
LBKJ,GB-OUK
LBKJ,GB-0986
LBKJ,HR-0016
LBKJ,RO-0011
LBKJ,AL-0003
LBKJ,GB-0937
LBKJ,LOIJ
LBKJ,SK-0085
LBKJ,EBFS
LBKJ,EBOT
LBKJ,LV-0032
LBKJ,EBAV
LBKJ,SK-0011
LBKJ,LV-0040
LBKJ,HR-0020
LBKJ,LV-0050
LBKJ,EGDA
LBKJ,BIHS
LBKJ,LROD
LBKJ,EVEA
LBKJ,EGSN
LBKJ,LAKO
LBKJ,BIRG
LBKJ,LR82
LBKJ,LDZK
LBKJ,GB-0596
BIGH,GB-0986
BIGH,AL-LA10
BIGH,LRBS
BIGH,HR-0009
BIGH,RO-0011
BIGH,LDZJ
BIGH,SK-0046
BIGH,LV-0051
BIGH,LBPR
BIGH,BIFZ
BIGH,X-VIE
BIGH,EVLA
BIGH,NL-0033
BIGH,SK-0009
BIGH,LRCV
BIGH,GB-0450
BIGH,RO-0067
BIGH,LDVC
BIGH,LV-1288
BIGH,GB-OUK
BIGH,BIBL
BIGH,SK-0007
BIGH,LOGP
BIGH,LDRI
BIGH,GB-0596
BIGH,MD-0006
BIGH,EGDA
BIGH,LBBZ
BIGH,LDPM
BG-0110,MD-0004
BG-0110,EBZR
BG-0110,GB-0011
BG-0110,BIVI
BG-0110,EBBZ
BG-0110,LOWL
BG-0110,NL-0062
BG-0110,BITE
BG-0110,LBBG
BG-0110,BG-0080
BG-0110,AT-0024
BG-0110,LDZK
BG-0110,GB-0986
BG-0110,EBSP
BG-0110,LB45
BG-0110,LV-0032
BG-0110,LV-0052
BG-0110,RO-0007
BG-0110,GB-0897
BG-0110,SK-0010
BG-0110,LUTR
BG-0110,LV-0054
BG-0110,GB-0450
BG-0110,LOWZ
BG-0110,UGMS
BG-0110,SK-0007
BG-0110,SK-0025
BG-0110,GB-OUK
BG-0110,RO-0003
BG-0110,LOAV
BG-0110,GB-0596
BG-0110,EBBE
BG-0110,LOWG
LOWW,RO-0011
LOWW,GB-OUK
LOWW,EVEA
LOWW,BG-0007
LOWW,AL-LA10
LOWW,EBLZ
LOWW,GB-0450
LOWW,LV-0017
LOWW,LBBZ
LOWW,NL-0008
LOWW,EHEH
LOWW,LZKC
LOWW,LOGW
LOWW,BIVI
LOWW,NL-0058
LOWW,LDZS
LOWW,LOLW
LOWW,GB-0937
EBBE,GB-0897
EBBE,IS-0004
EBBE,BE-0029
EBBE,LOIJ
EBBE,LOLW
EBBE,BITE
EBBE,GB-0596
EBBE,LDPN
EBBE,LV-0015
EBBE,LV-0017
EBBE,SK-0007
EBBE,LV-0028
EBBE,SK-0075
EBBE,LOWL
EBBE,EBLZ
EBBE,LAKV
EBBE,LBBG
EBBE,EHEH
EBBE,RO-0044
EBBE,LAKU
EBBE,BINF
EBBE,IS-0003
EBBE,BG-0110
EBBE,LDZK
LAKV,BG-0082
LAKV,HR-0020
LAKV,EHEH
LAKV,NL-0008
LAKV,BIRG
LAKV,LBSS
LAKV,GB-0450
LAKV,RO-0067
LAKV,GB-0302
LAKV,MD-0002
LAKV,SK-0013
LAKV,GB-1021
LAKV,LV-0050
LAKV,EBBE
LAKV,KZ-0062
LAKV,EBTR
LAKV,LXGB
LAKV,IS-0004
LAKV,LOGP
LAKV,EBLZ
LAKV,LDVC
LOWZ,RO-0056
LOWZ,BIBL
LOWZ,BIHL
LOWZ,GB-OUK
LOWZ,GB-0164
LOWZ,BG-0080
LOWZ,LUCL
LOWZ,GB-0162
LOWZ,LOKM
LOWZ,LOWI
LOWZ,LUBM
LOWZ,LOIJ
LOWZ,HR-0016
LOWZ,EBAV
LOWZ,BG-0037
LOWZ,LZKC
LOWZ,BG-0021
LOWZ,EBTR
LOWZ,NL-0143
LOWZ,GB-0102
LOWZ,BG-0110
LOWZ,NL-0049
LOWZ,LV-0010
LOWZ,LDVC
LOWZ,RO-0041
EHNP,GB-0450
EHNP,NL-0070
EHNP,HR-0009
EHNP,LZTR
EHNP,LB45
EHNP,LXGB
EHNP,EVKA
EHNP,RO-0001
EHNP,LOAN
EHNP,MD-0002
EHNP,BG-0007
EHNP,LUBL
EHNP,LUCH
EHNP,LBSD
EHNP,LOGW
EHNP,EBBN
EHNP,NL-0062
EHNP,LDPN
EHNP,AL-LA10
EHNP,BG-0042
EHNP,LROD
EHNP,UGMS
EBBN,HR-0018
EBBN,LZDV
EBBN,RO-0047
EBBN,LUCL
EBBN,GB-0897
EBBN,LV-0050
EBBN,LV-0044
EBBN,BIHS
EBBN,EVEA
EBBN,NL-0036
EBBN,BG-0119
EBBN,NL-0075
EBBN,LZRU
EBBN,HR-0010
EBBN,HR-0016
EBBN,RO-0012
EBBN,RO-0003
EBBN,LRBS
EBBN,EHGG
EBBN,EBSP
EBBN,BIRK
EBBN,NL-0049
EBBN,BG-0103
EBBN,EHNP
EBBN,RO-0065
EBBN,SK-0064
EBBN,BITE
BIHU,RO-0007
BIHU,LDRG
BIHU,BIVI
BIHU,EBFS
BIHU,LV-0053
BIHU,LOAN
BIHU,NL-0036
BIHU,LBBZ
BIHU,BIFZ
BIHU,LUBM
BIHU,LAGJ
BIHU,LOWI
BIHU,EGDA
BIHU,LV-1288
BIHU,RO-0001
BIHU,GB-0450
BIHU,LBSD
BIHU,HR-0001
BIHU,LZKC
BIHU,IS-0004
BIHU,BIKF
LDRI,GB-0102
LDRI,EHGG
LDRI,EGDA
LDRI,SK-0010
LDRI,EBSP
LDRI,LRPH
LDRI,LDPN
LDRI,LV-0013
LDRI,RO-0007
LDRI,MD-0006
LDRI,SK-0065
LDRI,LUTR
LDRI,SK-0085
LDRI,LV-0040
LDRI,BITN
LDRI,SK-0073
LDRI,BIFZ
LDRI,HR-0016
LDRI,AL-0010
LDRI,BIBA
LDRI,LUKK
LDRI,BIGH
LDRI,EVEA
LDRI,EVGA
LDRI,LV-0010
LDRI,UGMS
LDRI,BG-0021
BIHS,NL-0036
BIHS,GB-0011
BIHS,AT-0024
BIHS,EBBN
BIHS,RO-0014
BIHS,LBPR
BIHS,LDVC
BIHS,BIRK
BIHS,LV-0010
BIHS,LBSD
BIHS,LRPH
BIHS,EBZR
BIHS,RO-0065
BIHS,DE-0354
BIHS,EBSP
BIHS,RO-0003
BIHS,LBKJ
BIHS,GB-0162
BIHS,LRCV
BIHS,LV-0028
BIHS,BG-0019
BIHS,LOGP
BIHS,LATI
BIHS,AL-0010
BIHS,LOWL
BIHS,SK-0010
BIHS,SK-0065
LUCH,LOLK
LUCH,MD-0004
LUCH,EHLW
LUCH,NL-0023
LUCH,LXGB
LUCH,EVEA
LUCH,LUCL
LUCH,GB-0143
LUCH,LUBL
LUCH,GB-0011
LUCH,EBLE
LUCH,NL-0143
LUCH,EVLA
LUCH,LOKW
LUCH,HR-0018
LUCH,IS-0001
LUCH,MD-0005
LUCH,EHNP
LUCH,LOIA
LUCH,LV-0053
LUCH,EVKA
LUCH,LOWI
LUCH,EBGB
LUCH,RO-0067
LDRG,BIHU
LDRG,LOWG
LDRG,MD-0004
LDRG,LOGW
LDRG,LV-0053
LDRG,RO-0041
LDRG,LOIJ
LDRG,SK-0075
LDRG,EVGA
LDRG,MD-0002
LDRG,LRTM
LDRG,LDSB
LDRG,RO-0060
LDRG,GB-0164
LDRG,BIRG
LDRG,EBUL
LDRG,LDZU
LOGP,LUCL
LOGP,EHDL
LOGP,LOIA
LOGP,MD-0005
