AirfieldName,Time,WeatherCode
MR,1682337600,20
MR,1682359200,31
MR,1682380800,3
MR,1682402400,10
MR,1682424000,21
MR,1682445600,3
MR,1682467200,28
MR,1682488800,13
MR,1682510400,10
MR,1682532000,7
MR,1682553600,2
MR,1682575200,3
MR,1682596800,17
MR,1682618400,12
MR,1682640000,31
MR,1682661600,17
MR,1682683200,16
MR,1682704800,27
MR,1682726400,26
MR,1682748000,14
MR,1682769600,20
MR,1682791200,16
MR,1682812800,30
MR,1682834400,22
MR,1682856000,30
MR,1682877600,10
MR,1682899200,21
MT,1680307200,12
MT,1680328800,6
MT,1680350400,21
MT,1680372000,11
MT,1680393600,10
MT,1680415200,21
MT,1680436800,13
MT,1680458400,17
MT,1680480000,27
MT,1680501600,3
MT,1680523200,4
MT,1680544800,18
MT,1680566400,18
MT,1680588000,23
MT,1680609600,14
MT,1680631200,26
MT,1680652800,14
MT,1680674400,31
MT,1680696000,2
MT,1680717600,2
MT,1680739200,23
MT,1680760800,8
MT,1680782400,2
MT,1680804000,22
MT,1680825600,23
MT,1680847200,13
MT,1680868800,21
MT,1680890400,30
MT,1680912000,12
MT,1680933600,15
MT,1680955200,9
MT,1680976800,21
MT,1680998400,2
MT,1681020000,16
MT,1681041600,31
MT,1681063200,27
MT,1681084800,8
MT,1681106400,30
MT,1681128000,28
MT,1681149600,26
MT,1681171200,14
MT,1681192800,2
MT,1681214400,23
MT,1681236000,24
MT,1681257600,30
MT,1681279200,24
MT,1681300800,11
MT,1681322400,30
MT,1681344000,12
MT,1681365600,22
MT,1681387200,30
MT,1681408800,9
MT,1681430400,29
MT,1681452000,18
MT,1681473600,4
MT,1681495200,13
MT,1681516800,20
MT,1681538400,27
MT,1681560000,26
MT,1681581600,1
MT,1681603200,20
MT,1681624800,18
MT,1681646400,10
MT,1681668000,20
MT,1681689600,22
MT,1681711200,11
MT,1681732800,2
MT,1681754400,11
MT,1681776000,16
MT,1681797600,17
MT,1681819200,11
MT,1681840800,3
MT,1681862400,13
MT,1681884000,26
MT,1681905600,14
MT,1681927200,19
MT,1681948800,16
MT,1681970400,8
MT,1681992000,5
MT,1682013600,22
MT,1682035200,6
MT,1682056800,2
MT,1682078400,25
MT,1682100000,12
MT,1682121600,31
MT,1682143200,24
MT,1682164800,28
MT,1682186400,6
MT,1682208000,19
MT,1682229600,25
MT,1682251200,17
MT,1682272800,13
MT,1682294400,10
MT,1682316000,25
MT,1682337600,12
MT,1682359200,25
MT,1682380800,14
MT,1682402400,8
MT,1682424000,25
MT,1682445600,20
MT,1682467200,12
MT,1682488800,5
MT,1682510400,17
MT,1682532000,9
MT,1682553600,22
MT,1682575200,31
MT,1682596800,4
MT,1682618400,18
MT,1682640000,14
MT,1682661600,5
MT,1682683200,18
MT,1682704800,7
MT,1682726400,6
MT,1682748000,24
MT,1682769600,21
MT,1682791200,22
MT,1682812800,0
MT,1682834400,17
MT,1682856000,7
MT,1682877600,15
MT,1682899200,17
MU,1680307200,14
MU,1680328800,21
MU,1680350400,8
MU,1680372000,10
MU,1680393600,5
MU,1680415200,19
MU,1680436800,9
MU,1680458400,0
MU,1680480000,16
MU,1680501600,9
MU,1680523200,21
MU,1680544800,22
MU,1680566400,29
MU,1680588000,19
MU,1680609600,21
MU,1680631200,16
MU,1680652800,26
MU,1680674400,1
MU,1680696000,12
MU,1680717600,4
MU,1680739200,31
MU,1680760800,12
MU,1680782400,29
MU,1680804000,11
MU,1680825600,18
MU,1680847200,11
MU,1680868800,2
MU,1680890400,22
MU,1680912000,12
MU,1680933600,27
MU,1680955200,5
MU,1680976800,6
MU,1680998400,7
MU,1681020000,21
MU,1681041600,25
MU,1681063200,25
MU,1681084800,12
MU,1681106400,12
MU,1681128000,28
MU,1681149600,15
MU,1681171200,2
MU,1681192800,25
MU,1681214400,7
MU,1681236000,5
MU,1681257600,18
MU,1681279200,4
MU,1681300800,18
MU,1681322400,13
MU,1681344000,8
MU,1681365600,26
MU,1681387200,20
MU,1681408800,2
MU,1681430400,16
MU,1681452000,27
MU,1681473600,18
MU,1681495200,3
MU,1681516800,28
MU,1681538400,4
MU,1681560000,16
MU,1681581600,31
MU,1681603200,12
MU,1681624800,8
MU,1681646400,28
MU,1681668000,18
MU,1681689600,22
MU,1681711200,16
MU,1681732800,12
MU,1681754400,10
MU,1681776000,15
MU,1681797600,22
MU,1681819200,13
MU,1681840800,0
MU,1681862400,4
MU,1681884000,11
MU,1681905600,29
MU,1681927200,0
MU,1681948800,11
MU,1681970400,8
MU,1681992000,3
MU,1682013600,3
MU,1682035200,31
MU,1682056800,30
MU,1682078400,17
MU,1682100000,28
MU,1682121600,31
MU,1682143200,16
MU,1682164800,31
MU,1682186400,12
MU,1682208000,21
MU,1682229600,6
MU,1682251200,22
MU,1682272800,2
MU,1682294400,27
MU,1682316000,1
MU,1682337600,12
MU,1682359200,22
MU,1682380800,27
MU,1682402400,30
MU,1682424000,9
MU,1682445600,23
MU,1682467200,21
MU,1682488800,2
MU,1682510400,3
MU,1682532000,20
MU,1682553600,29
MU,1682575200,8
MU,1682596800,13
MU,1682618400,18
MU,1682640000,4
MU,1682661600,11
MU,1682683200,27
MU,1682704800,10
MU,1682726400,15
MU,1682748000,5
MU,1682769600,19
MU,1682791200,26
MU,1682812800,7
MU,1682834400,1
MU,1682856000,25
MU,1682877600,19
MU,1682899200,0
MV,1680307200,2
MV,1680328800,31
MV,1680350400,8
MV,1680372000,31
MV,1680393600,6
MV,1680415200,17
MV,1680436800,13
MV,1680458400,17
MV,1680480000,26
MV,1680501600,28
MV,1680523200,5
MV,1680544800,14
MV,1680566400,9
MV,1680588000,24
MV,1680609600,28
MV,1680631200,2
MV,1680652800,19
MV,1680674400,18
MV,1680696000,27
MV,1680717600,17
MV,1680739200,12
MV,1680760800,8
MV,1680782400,28
MV,1680804000,1
MV,1680825600,15
MV,1680847200,4
MV,1680868800,25
MV,1680890400,7
MV,1680912000,26
MV,1680933600,14
MV,1680955200,6
MV,1680976800,6
MV,1680998400,14
MV,1681020000,7
MV,1681041600,31
MV,1681063200,26
MV,1681084800,6
MV,1681106400,30
MV,1681128000,26
MV,1681149600,25
MV,1681171200,0
MV,1681192800,17
MV,1681214400,21
MV,1681236000,15
MV,1681257600,11
MV,1681279200,4
MV,1681300800,5
MV,1681322400,18
MV,1681344000,29
MV,1681365600,19
MV,1681387200,11
MV,1681408800,26
MV,1681430400,21
MV,1681452000,28
MV,1681473600,12
MV,1681495200,19
MV,1681516800,24
MV,1681538400,2
MV,1681560000,5
MV,1681581600,1
MV,1681603200,9
MV,1681624800,27
MV,1681646400,27
MV,1681668000,3
MV,1681689600,13
MV,1681711200,15
MV,1681732800,23
MV,1681754400,17
MV,1681776000,20
MV,1681797600,27
MV,1681819200,3
MV,1681840800,27
MV,1681862400,8
MV,1681884000,23
MV,1681905600,4
MV,1681927200,7
MV,1681948800,9
MV,1681970400,6
MV,1681992000,8
MV,1682013600,7
MV,1682035200,25
MV,1682056800,7
MV,1682078400,10
MV,1682100000,16
MV,1682121600,9
MV,1682143200,26
MV,1682164800,20
MV,1682186400,29
MV,1682208000,13
MV,1682229600,24
MV,1682251200,16
MV,1682272800,3
MV,1682294400,28
MV,1682316000,5
MV,1682337600,16
MV,1682359200,18
MV,1682380800,26
MV,1682402400,29
MV,1682424000,5
MV,1682445600,1
MV,1682467200,26
MV,1682488800,25
MV,1682510400,1
MV,1682532000,18
MV,1682553600,10
MV,1682575200,11
MV,1682596800,19
MV,1682618400,29
MV,1682640000,19
MV,1682661600,20
MV,1682683200,17
MV,1682704800,13
MV,1682726400,7
MV,1682748000,4
MV,1682769600,22
MV,1682791200,25
MV,1682812800,15
MV,1682834400,3
MV,1682856000,1
MV,1682877600,9
MV,1682899200,24
MW,1680307200,15
MW,1680328800,2
MW,1680350400,0
MW,1680372000,8
MW,1680393600,16
MW,1680415200,0
MW,1680436800,21
MW,1680458400,9
MW,1680480000,23
MW,1680501600,8
MW,1680523200,30
MW,1680544800,9
MW,1680566400,22
MW,1680588000,24
MW,1680609600,28
MW,1680631200,3
MW,1680652800,17
MW,1680674400,7
MW,1680696000,1
MW,1680717600,8
MW,1680739200,23
MW,1680760800,29
MW,1680782400,8
MW,1680804000,8
MW,1680825600,9
MW,1680847200,29
MW,1680868800,31
MW,1680890400,14
MW,1680912000,13
MW,1680933600,27
MW,1680955200,1
MW,1680976800,20
MW,1680998400,1
MW,1681020000,3
MW,1681041600,30
MW,1681063200,2
MW,1681084800,22
MW,1681106400,24
MW,1681128000,29
MW,1681149600,2
MW,1681171200,9
MW,1681192800,5
MW,1681214400,30
MW,1681236000,21
MW,1681257600,8
MW,1681279200,12
MW,1681300800,20
MW,1681322400,20
MW,1681344000,29
MW,1681365600,10
MW,1681387200,25
MW,1681408800,24
MW,1681430400,9
MW,1681452000,22
MW,1681473600,6
MW,1681495200,2
MW,1681516800,2
MW,1681538400,20
MW,1681560000,7
MW,1681581600,11
MW,1681603200,27
MW,1681624800,8
MW,1681646400,8
MW,1681668000,10
MW,1681689600,9
MW,1681711200,5
MW,1681732800,6
MW,1681754400,4
MW,1681776000,18
MW,1681797600,28
MW,1681819200,4
MW,1681840800,7
MW,1681862400,14
MW,1681884000,1
MW,1681905600,23
MW,1681927200,3
MW,1681948800,27
MW,1681970400,21
MW,1681992000,21
MW,1682013600,8
MW,1682035200,21
MW,1682056800,28
MW,1682078400,25
MW,1682100000,14
MW,1682121600,26
MW,1682143200,27
MW,1682164800,16
MW,1682186400,7
MW,1682208000,31
MW,1682229600,13
MW,1682251200,9
MW,1682272800,25
MW,1682294400,4
MW,1682316000,31
MW,1682337600,13
MW,1682359200,19
MW,1682380800,19
MW,1682402400,11
MW,1682424000,31
MW,1682445600,3
MW,1682467200,11
MW,1682488800,1
MW,1682510400,28
MW,1682532000,1
MW,1682553600,17
MW,1682575200,29
MW,1682596800,6
MW,1682618400,25
MW,1682640000,17
MW,1682661600,25
MW,1682683200,18
MW,1682704800,13
MW,1682726400,9
MW,1682748000,13
MW,1682769600,23
MW,1682791200,1
MW,1682812800,25
MW,1682834400,27
MW,1682856000,1
MW,1682877600,27
MW,1682899200,17
MY,1680307200,15
MY,1680328800,1
MY,1680350400,9
MY,1680372000,4
MY,1680393600,2
MY,1680415200,10
MY,1680436800,12
MY,1680458400,14
MY,1680480000,8
MY,1680501600,28
MY,1680523200,20
MY,1680544800,8
MY,1680566400,23
MY,1680588000,12
MY,1680609600,8
MY,1680631200,20
MY,1680652800,14
MY,1680674400,6
MY,1680696000,7
MY,1680717600,30
MY,1680739200,29
MY,1680760800,6
MY,1680782400,7
MY,1680804000,4
MY,1680825600,24
MY,1680847200,6
MY,1680868800,27
MY,1680890400,0
MY,1680912000,0
MY,1680933600,27
MY,1680955200,7
MY,1680976800,8
MY,1680998400,11
MY,1681020000,6
MY,1681041600,9
MY,1681063200,26
MY,1681084800,7
MY,1681106400,20
MY,1681128000,18
MY,1681149600,10
MY,1681171200,21
MY,1681192800,10
MY,1681214400,21
MY,1681236000,31
MY,1681257600,31
MY,1681279200,23
MY,1681300800,16
MY,1681322400,26
MY,1681344000,21
MY,1681365600,1
MY,1681387200,1
MY,1681408800,27
MY,1681430400,3
MY,1681452000,15
MY,1681473600,22
MY,1681495200,24
MY,1681516800,26
MY,1681538400,29
MY,1681560000,15
MY,1681581600,26
MY,1681603200,24
MY,1681624800,1
MY,1681646400,13
MY,1681668000,9
MY,1681689600,4
MY,1681711200,19
MY,1681732800,13
MY,1681754400,15
MY,1681776000,31
MY,1681797600,26
MY,1681819200,5
MY,1681840800,9
MY,1681862400,17
MY,1681884000,18
MY,1681905600,11
MY,1681927200,14
MY,1681948800,3
MY,1681970400,23
MY,1681992000,11
MY,1682013600,9
MY,1682035200,29
MY,1682056800,3
MY,1682078400,10
MY,1682100000,26
MY,1682121600,27
MY,1682143200,28
MY,1682164800,12
MY,1682186400,10
MY,1682208000,25
MY,1682229600,11
MY,1682251200,22
MY,1682272800,16
MY,1682294400,30
MY,1682316000,19
MY,1682337600,9
MY,1682359200,4
MY,1682380800,5
MY,1682402400,12
MY,1682424000,21
MY,1682445600,7
MY,1682467200,13
MY,1682488800,0
MY,1682510400,10
MY,1682532000,5
MY,1682553600,5
MY,1682575200,7
MY,1682596800,23
MY,1682618400,8
MY,1682640000,6
MY,1682661600,9
MY,1682683200,22
MY,1682704800,10
MY,1682726400,12
MY,1682748000,19
MY,1682769600,0
MY,1682791200,0
MY,1682812800,14
MY,1682834400,10
MY,1682856000,25
MY,1682877600,6
MY,1682899200,9
MZ,1680307200,30
MZ,1680328800,20
MZ,1680350400,8
MZ,1680372000,31
MZ,1680393600,22
MZ,1680415200,31
MZ,1680436800,0
MZ,1680458400,8
MZ,1680480000,4
MZ,1680501600,18
MZ,1680523200,15
MZ,1680544800,19
MZ,1680566400,15
MZ,1680588000,1
MZ,1680609600,26
MZ,1680631200,5
MZ,1680652800,30
MZ,1680674400,23
MZ,1680696000,11
MZ,1680717600,20
MZ,1680739200,10
MZ,1680760800,30
MZ,1680782400,29
MZ,1680804000,13
MZ,1680825600,19
MZ,1680847200,17
MZ,1680868800,5
MZ,1680890400,15
MZ,1680912000,7
MZ,1680933600,7
MZ,1680955200,2
MZ,1680976800,14
MZ,1680998400,30
MZ,1681020000,0
MZ,1681041600,29
MZ,1681063200,20
MZ,1681084800,10
MZ,1681106400,6
MZ,1681128000,27
MZ,1681149600,0
MZ,1681171200,15
MZ,1681192800,16
MZ,1681214400,13
MZ,1681236000,27
MZ,1681257600,17
MZ,1681279200,17
MZ,1681300800,17
MZ,1681322400,30
MZ,1681344000,17
MZ,1681365600,8
MZ,1681387200,25
MZ,1681408800,5
MZ,1681430400,8
MZ,1681452000,18
MZ,1681473600,0
MZ,1681495200,14
MZ,1681516800,31
MZ,1681538400,9
MZ,1681560000,23
MZ,1681581600,28
MZ,1681603200,8
MZ,1681624800,17
MZ,1681646400,5
MZ,1681668000,17
MZ,1681689600,3
MZ,1681711200,17
MZ,1681732800,30
MZ,1681754400,8
MZ,1681776000,11
MZ,1681797600,13
MZ,1681819200,13
MZ,1681840800,10
MZ,1681862400,9
MZ,1681884000,4
MZ,1681905600,31
MZ,1681927200,5
MZ,1681948800,16
MZ,1681970400,25
MZ,1681992000,31
MZ,1682013600,13
MZ,1682035200,18
MZ,1682056800,25
MZ,1682078400,18
MZ,1682100000,9
MZ,1682121600,9
MZ,1682143200,6
MZ,1682164800,29
MZ,1682186400,28
MZ,1682208000,3
MZ,1682229600,13
MZ,1682251200,14
MZ,1682272800,24
MZ,1682294400,15
MZ,1682316000,15
MZ,1682337600,24
MZ,1682359200,28
MZ,1682380800,26
MZ,1682402400,25
MZ,1682424000,18
MZ,1682445600,28
MZ,1682467200,11
MZ,1682488800,25
MZ,1682510400,6
MZ,1682532000,28
MZ,1682553600,30
MZ,1682575200,5
MZ,1682596800,31
MZ,1682618400,5
MZ,1682640000,9
MZ,1682661600,16
MZ,1682683200,9
MZ,1682704800,16
MZ,1682726400,5
MZ,1682748000,14
MZ,1682769600,18
MZ,1682791200,19
MZ,1682812800,22
MZ,1682834400,5
MZ,1682856000,17
MZ,1682877600,13
MZ,1682899200,10
NC,1680307200,22
NC,1680328800,14
NC,1680350400,28
NC,1680372000,9
NC,1680393600,17
NC,1680415200,18
NC,1680436800,9
NC,1680458400,16
NC,1680480000,21
NC,1680501600,2
NC,1680523200,2
NC,1680544800,23
NC,1680566400,27
NC,1680588000,28
NC,1680609600,0
NC,1680631200,20
NC,1680652800,19
NC,1680674400,14
NC,1680696000,30
NC,1680717600,23
NC,1680739200,3
NC,1680760800,22
NC,1680782400,6
NC,1680804000,21
NC,1680825600,26
NC,1680847200,0
NC,1680868800,19
NC,1680890400,31
NC,1680912000,19
NC,1680933600,28
NC,1680955200,5
NC,1680976800,26
NC,1680998400,14
NC,1681020000,8
NC,1681041600,14
NC,1681063200,19
NC,1681084800,6
NC,1681106400,28
NC,1681128000,24
NC,1681149600,26
NC,1681171200,23
NC,1681192800,23
NC,1681214400,2
NC,1681236000,15
NC,1681257600,13
NC,1681279200,22
NC,1681300800,27
NC,1681322400,21
NC,1681344000,1
NC,1681365600,17
NC,1681387200,26
NC,1681408800,0
NC,1681430400,27
NC,1681452000,29
NC,1681473600,28
NC,1681495200,8
NC,1681516800,0
NC,1681538400,26
NC,1681560000,10
NC,1681581600,8
NC,1681603200,22
NC,1681624800,31
NC,1681646400,29
NC,1681668000,3
NC,1681689600,21
NC,1681711200,27
NC,1681732800,13
NC,1681754400,16
NC,1681776000,30
NC,1681797600,18
NC,1681819200,18
NC,1681840800,6
NC,1681862400,10
NC,1681884000,7
NC,1681905600,12
NC,1681927200,29
NC,1681948800,11
NC,1681970400,12
NC,1681992000,2
NC,1682013600,8
NC,1682035200,7
NC,1682056800,23
NC,1682078400,21
NC,1682100000,8
NC,1682121600,18
NC,1682143200,15
NC,1682164800,11
NC,1682186400,1
NC,1682208000,3
NC,1682229600,26
NC,1682251200,15
NC,1682272800,16
NC,1682294400,11
NC,1682316000,16
NC,1682337600,21
NC,1682359200,30
NC,1682380800,23
NC,1682402400,4
NC,1682424000,1
NC,1682445600,27
NC,1682467200,24
NC,1682488800,9
NC,1682510400,8
NC,1682532000,23
NC,1682553600,25
NC,1682575200,26
NC,1682596800,6
NC,1682618400,8
NC,1682640000,1
NC,1682661600,28
NC,1682683200,16
NC,1682704800,7
NC,1682726400,8
NC,1682748000,7
NC,1682769600,5
NC,1682791200,8
NC,1682812800,10
NC,1682834400,31
NC,1682856000,30
NC,1682877600,9
NC,1682899200,4
NE,1680307200,6
NE,1680328800,9
NE,1680350400,27
NE,1680372000,30
NE,1680393600,16
NE,1680415200,5
NE,1680436800,4
NE,1680458400,10
NE,1680480000,30
NE,1680501600,24
NE,1680523200,30
NE,1680544800,3
NE,1680566400,20
NE,1680588000,12
NE,1680609600,13
NE,1680631200,24
NE,1680652800,30
NE,1680674400,20
NE,1680696000,11
NE,1680717600,10
NE,1680739200,19
NE,1680760800,11
NE,1680782400,24
NE,1680804000,8
NE,1680825600,17
NE,1680847200,6
NE,1680868800,25
NE,1680890400,14
NE,1680912000,29
NE,1680933600,28
NE,1680955200,14
NE,1680976800,6
NE,1680998400,12
NE,1681020000,4
NE,1681041600,27
NE,1681063200,22
NE,1681084800,21
NE,1681106400,13
NE,1681128000,10
NE,1681149600,8
NE,1681171200,9
NE,1681192800,24
NE,1681214400,7
NE,1681236000,4
NE,1681257600,20
NE,1681279200,31
NE,1681300800,29
NE,1681322400,19
NE,1681344000,21
NE,1681365600,17
NE,1681387200,23
NE,1681408800,10
NE,1681430400,1
NE,1681452000,13
NE,1681473600,2
NE,1681495200,22
NE,1681516800,1
NE,1681538400,20
NE,1681560000,30
NE,1681581600,27
NE,1681603200,11
NE,1681624800,5
NE,1681646400,30
NE,1681668000,26
NE,1681689600,22
NE,1681711200,11
NE,1681732800,15
NE,1681754400,11
NE,1681776000,29
NE,1681797600,25
NE,1681819200,10
NE,1681840800,1
NE,1681862400,24
NE,1681884000,20
NE,1681905600,14
NE,1681927200,16
NE,1681948800,6
NE,1681970400,6
NE,1681992000,27
NE,1682013600,30
NE,1682035200,3
NE,1682056800,22
NE,1682078400,27
NE,1682100000,12
NE,1682121600,20
NE,1682143200,17
NE,1682164800,20
NE,1682186400,14
NE,1682208000,26
NE,1682229600,31
NE,1682251200,31
NE,1682272800,6
NE,1682294400,23
NE,1682316000,14
NE,1682337600,11
NE,1682359200,28
NE,1682380800,1
NE,1682402400,15
NE,1682424000,27
NE,1682445600,10
NE,1682467200,7
NE,1682488800,5
NE,1682510400,6
NE,1682532000,23
NE,1682553600,20
NE,1682575200,18
NE,1682596800,8
NE,1682618400,4
NE,1682640000,18
NE,1682661600,4
NE,1682683200,22
NE,1682704800,17
NE,1682726400,27
NE,1682748000,27
NE,1682769600,5
NE,1682791200,28
NE,1682812800,31
NE,1682834400,17
NE,1682856000,9
NE,1682877600,10
NE,1682899200,5
NF,1680307200,13
NF,1680328800,27
NF,1680350400,6
NF,1680372000,11
NF,1680393600,26
NF,1680415200,11
NF,1680436800,21
NF,1680458400,1
NF,1680480000,9
NF,1680501600,19
NF,1680523200,10
NF,1680544800,8
NF,1680566400,23
NF,1680588000,29
NF,1680609600,13
NF,1680631200,13
NF,1680652800,0
NF,1680674400,27
NF,1680696000,29
NF,1680717600,25
NF,1680739200,25
NF,1680760800,30
NF,1680782400,12
NF,1680804000,15
NF,1680825600,7
NF,1680847200,24
NF,1680868800,7
NF,1680890400,9
NF,1680912000,11
NF,1680933600,2
NF,1680955200,2
NF,1680976800,15
NF,1680998400,10
NF,1681020000,7
NF,1681041600,1
NF,1681063200,10
NF,1681084800,17
NF,1681106400,22
NF,1681128000,2
NF,1681149600,27
NF,1681171200,15
NF,1681192800,4
NF,1681214400,23
NF,1681236000,7
NF,1681257600,9
NF,1681279200,29
NF,1681300800,16
NF,1681322400,0
NF,1681344000,23
NF,1681365600,26
NF,1681387200,17
NF,1681408800,2
NF,1681430400,30
NF,1681452000,24
NF,1681473600,30
NF,1681495200,9
NF,1681516800,5
NF,1681538400,9
NF,1681560000,0
NF,1681581600,2
NF,1681603200,30
NF,1681624800,18
NF,1681646400,2
NF,1681668000,16
NF,1681689600,24
NF,1681711200,3
NF,1681732800,6
NF,1681754400,30
NF,1681776000,5
NF,1681797600,21
NF,1681819200,26
NF,1681840800,13
NF,1681862400,16
NF,1681884000,23
NF,1681905600,3
NF,1681927200,31
NF,1681948800,30
NF,1681970400,17
NF,1681992000,6
NF,1682013600,5
NF,1682035200,23
NF,1682056800,19
NF,1682078400,7
NF,1682100000,11
NF,1682121600,12
NF,1682143200,9
NF,1682164800,18
NF,1682186400,29
NF,1682208000,30
NF,1682229600,28
NF,1682251200,1
NF,1682272800,31
NF,1682294400,25
NF,1682316000,13
NF,1682337600,30
NF,1682359200,23
NF,1682380800,30
NF,1682402400,5
NF,1682424000,20
NF,1682445600,2
NF,1682467200,2
NF,1682488800,23
NF,1682510400,28
NF,1682532000,15
NF,1682553600,15
NF,1682575200,31
NF,1682596800,5
NF,1682618400,5
NF,1682640000,28
NF,1682661600,12
NF,1682683200,7
NF,1682704800,24
NF,1682726400,13
NF,1682748000,7
NF,1682769600,2
NF,1682791200,16
NF,1682812800,30
NF,1682834400,5
NF,1682856000,19
NF,1682877600,16
NF,1682899200,14
NG,1680307200,0
NG,1680328800,30
NG,1680350400,31
NG,1680372000,17
NG,1680393600,22
NG,1680415200,16
NG,1680436800,21
NG,1680458400,2
NG,1680480000,18
NG,1680501600,31
NG,1680523200,1
NG,1680544800,20
NG,1680566400,20
NG,1680588000,21
NG,1680609600,12
NG,1680631200,14
NG,1680652800,30
NG,1680674400,16
NG,1680696000,0
NG,1680717600,15
NG,1680739200,26
NG,1680760800,27
NG,1680782400,18
NG,1680804000,15
NG,1680825600,8
NG,1680847200,16
NG,1680868800,6
NG,1680890400,30
NG,1680912000,1
NG,1680933600,1
NG,1680955200,23
NG,1680976800,31
NG,1680998400,3
NG,1681020000,14
NG,1681041600,23
NG,1681063200,20
NG,1681084800,28
NG,1681106400,8
NG,1681128000,12
NG,1681149600,27
NG,1681171200,19
NG,1681192800,4
NG,1681214400,17
NG,1681236000,28
NG,1681257600,19
NG,1681279200,20
NG,1681300800,19
NG,1681322400,3
NG,1681344000,22
NG,1681365600,19
NG,1681387200,13
NG,1681408800,5
NG,1681430400,22
NG,1681452000,21
NG,1681473600,6
NG,1681495200,23
NG,1681516800,11
NG,1681538400,16
NG,1681560000,1
NG,1681581600,6
NG,1681603200,5
NG,1681624800,2
NG,1681646400,31
NG,1681668000,11
NG,1681689600,20
NG,1681711200,17
NG,1681732800,16
NG,1681754400,8
NG,1681776000,13
NG,1681797600,16
NG,1681819200,23
NG,1681840800,9
NG,1681862400,30
NG,1681884000,25
NG,1681905600,3
NG,1681927200,1
NG,1681948800,9
NG,1681970400,16
NG,1681992000,8
NG,1682013600,14
NG,1682035200,2
NG,1682056800,4
NG,1682078400,12
NG,1682100000,30
NG,1682121600,4
NG,1682143200,26
NG,1682164800,4
NG,1682186400,7
NG,1682208000,29
NG,1682229600,23
NG,1682251200,20
NG,1682272800,15
NG,1682294400,17
NG,1682316000,31
NG,1682337600,26
NG,1682359200,8
NG,1682380800,24
NG,1682402400,17
NG,1682424000,31
NG,1682445600,2
NG,1682467200,0
NG,1682488800,17
NG,1682510400,20
NG,1682532000,16
NG,1682553600,3
NG,1682575200,14
NG,1682596800,11
NG,1682618400,9
NG,1682640000,19
NG,1682661600,22
NG,1682683200,2
NG,1682704800,0
NG,1682726400,2
NG,1682748000,30
NG,1682769600,31
NG,1682791200,26
NG,1682812800,26
NG,1682834400,1
NG,1682856000,9
NG,1682877600,5
NG,1682899200,16
NL,1680307200,6
NL,1680328800,15
NL,1680350400,29
NL,1680372000,15
NL,1680393600,11
NL,1680415200,14
NL,1680436800,22
NL,1680458400,21
NL,1680480000,21
NL,1680501600,2
NL,1680523200,16
NL,1680544800,29
NL,1680566400,25
NL,1680588000,27
NL,1680609600,24
NL,1680631200,23
NL,1680652800,27
NL,1680674400,8
NL,1680696000,6
NL,1680717600,23
NL,1680739200,28
NL,1680760800,0
NL,1680782400,20
NL,1680804000,8
NL,1680825600,24
NL,1680847200,12
NL,1680868800,29
NL,1680890400,10
NL,1680912000,0
NL,1680933600,6
NL,1680955200,9
NL,1680976800,28
NL,1680998400,27
NL,1681020000,12
NL,1681041600,6
NL,1681063200,17
NL,1681084800,31
NL,1681106400,23
NL,1681128000,21
NL,1681149600,3
NL,1681171200,18
NL,1681192800,7
NL,1681214400,3
NL,1681236000,10
NL,1681257600,7
NL,1681279200,1
NL,1681300800,28
NL,1681322400,30
NL,1681344000,2
NL,1681365600,9
NL,1681387200,7
NL,1681408800,5
NL,1681430400,6
NL,1681452000,10
NL,1681473600,2
NL,1681495200,24
NL,1681516800,1
NL,1681538400,25
NL,1681560000,24
NL,1681581600,0
NL,1681603200,27
NL,1681624800,2
NL,1681646400,28
NL,1681668000,0
NL,1681689600,30
NL,1681711200,1
NL,1681732800,26
NL,1681754400,31
NL,1681776000,19
NL,1681797600,29
NL,1681819200,21
NL,1681840800,27
NL,1681862400,24
NL,1681884000,22
NL,1681905600,27
NL,1681927200,18
NL,1681948800,23
NL,1681970400,1
NL,1681992000,8
NL,1682013600,9
NL,1682035200,12
NL,1682056800,31
NL,1682078400,17
NL,1682100000,3
NL,1682121600,18
NL,1682143200,8
NL,1682164800,10
NL,1682186400,21
NL,1682208000,15
NL,1682229600,31
NL,1682251200,15
NL,1682272800,6
NL,1682294400,11
NL,1682316000,0
NL,1682337600,7
NL,1682359200,14
NL,1682380800,23
NL,1682402400,15
NL,1682424000,0
NL,1682445600,29
NL,1682467200,11
NL,1682488800,2
NL,1682510400,18
NL,1682532000,12
NL,1682553600,16
NL,1682575200,14
NL,1682596800,27
NL,1682618400,6
NL,1682640000,25
NL,1682661600,30
NL,1682683200,27
NL,1682704800,0
NL,1682726400,12
NL,1682748000,13
NL,1682769600,23
NL,1682791200,5
NL,1682812800,17
NL,1682834400,24
NL,1682856000,8
NL,1682877600,6
NL,1682899200,4
NO,1680307200,8
NO,1680328800,25
NO,1680350400,1
NO,1680372000,12
NO,1680393600,5
NO,1680415200,9
NO,1680436800,11
NO,1680458400,17
NO,1680480000,24
NO,1680501600,28
NO,1680523200,25
NO,1680544800,25
NO,1680566400,0
NO,1680588000,20
NO,1680609600,1
NO,1680631200,7
NO,1680652800,13
NO,1680674400,14
NO,1680696000,31
NO,1680717600,16
NO,1680739200,18
NO,1680760800,12
NO,1680782400,31
NO,1680804000,21
NO,1680825600,26
NO,1680847200,22
NO,1680868800,29
NO,1680890400,5
